iter,fitness,moved_station,old_cell,new_cell,layout,allowed_count
814,0.42500607117981287,32,6617,6688,"[2589 3158 4077 7330 2649 6553 3713 3519 1809  834 2287 3437 1906 2853
 1017 6118 6967  597 3075 7051 2401 1682 4573 4133  841 2764 3169 2868
 3953 1308 1786  408 6688 3942  591 2100 1173 2112 1393 1403]",956
815,0.42389389590632,7,3519,3517,"[2589 3158 4077 7330 2649 6553 3713 3517 1809  834 2287 3437 1906 2853
 1017 6118 6967  597 3075 7051 2401 1682 4573 4133  841 2764 3169 2868
 3953 1308 1786  408 6688 3942  591 2100 1173 2112 1393 1403]",951
816,0.4222083796232741,21,1682,3352,"[2589 3158 4077 7330 2649 6553 3713 3517 1809  834 2287 3437 1906 2853
 1017 6118 6967  597 3075 7051 2401 3352 4573 4133  841 2764 3169 2868
 3953 1308 1786  408 6688 3942  591 2100 1173 2112 1393 1403]",949
817,0.4231018272486847,3,7330,7329,"[2589 3158 4077 7329 2649 6553 3713 3517 1809  834 2287 3437 1906 2853
 1017 6118 6967  597 3075 7051 2401 3352 4573 4133  841 2764 3169 2868
 3953 1308 1786  408 6688 3942  591 2100 1173 2112 1393 1403]",939
818,0.4262994510818123,38,1393,1467,"[2589 3158 4077 7329 2649 6553 3713 3517 1809  834 2287 3437 1906 2853
 1017 6118 6967  597 3075 7051 2401 3352 4573 4133  841 2764 3169 2868
 3953 1308 1786  408 6688 3942  591 2100 1173 2112 1467 1403]",979
819,0.42582885110454743,30,1786,2155,"[2589 3158 4077 7329 2649 6553 3713 3517 1809  834 2287 3437 1906 2853
 1017 6118 6967  597 3075 7051 2401 3352 4573 4133  841 2764 3169 2868
 3953 1308 2155  408 6688 3942  591 2100 1173 2112 1467 1403]",945
820,0.42509841449943464,6,3713,3854,"[2589 3158 4077 7329 2649 6553 3854 3517 1809  834 2287 3437 1906 2853
 1017 6118 6967  597 3075 7051 2401 3352 4573 4133  841 2764 3169 2868
 3953 1308 2155  408 6688 3942  591 2100 1173 2112 1467 1403]",920
821,0.4261519666963094,29,1308,1038,"[2589 3158 4077 7329 2649 6553 3854 3517 1809  834 2287 3437 1906 2853
 1017 6118 6967  597 3075 7051 2401 3352 4573 4133  841 2764 3169 2868
 3953 1038 2155  408 6688 3942  591 2100 1173 2112 1467 1403]",910
822,0.42603418790420744,17,597,740,"[2589 3158 4077 7329 2649 6553 3854 3517 1809  834 2287 3437 1906 2853
 1017 6118 6967  740 3075 7051 2401 3352 4573 4133  841 2764 3169 2868
 3953 1038 2155  408 6688 3942  591 2100 1173 2112 1467 1403]",929
823,0.42579921258513354,5,6553,1858,"[2589 3158 4077 7329 2649 1858 3854 3517 1809  834 2287 3437 1906 2853
 1017 6118 6967  740 3075 7051 2401 3352 4573 4133  841 2764 3169 2868
 3953 1038 2155  408 6688 3942  591 2100 1173 2112 1467 1403]",919
824,0.42677129822262905,34,591,520,"[2589 3158 4077 7329 2649 1858 3854 3517 1809  834 2287 3437 1906 2853
 1017 6118 6967  740 3075 7051 2401 3352 4573 4133  841 2764 3169 2868
 3953 1038 2155  408 6688 3942  520 2100 1173 2112 1467 1403]",926
825,0.4268080529732833,18,3075,3289,"[2589 3158 4077 7329 2649 1858 3854 3517 1809  834 2287 3437 1906 2853
 1017 6118 6967  740 3289 7051 2401 3352 4573 4133  841 2764 3169 2868
 3953 1038 2155  408 6688 3942  520 2100 1173 2112 1467 1403]",902
826,0.42343726753466704,0,2589,2518,"[2518 3158 4077 7329 2649 1858 3854 3517 1809  834 2287 3437 1906 2853
 1017 6118 6967  740 3289 7051 2401 3352 4573 4133  841 2764 3169 2868
 3953 1038 2155  408 6688 3942  520 2100 1173 2112 1467 1403]",932
827,0.4230188722132467,31,408,6553,"[2518 3158 4077 7329 2649 1858 3854 3517 1809  834 2287 3437 1906 2853
 1017 6118 6967  740 3289 7051 2401 3352 4573 4133  841 2764 3169 2868
 3953 1038 2155 6553 6688 3942  520 2100 1173 2112 1467 1403]",938
828,0.4233409345142117,28,3953,3812,"[2518 3158 4077 7329 2649 1858 3854 3517 1809  834 2287 3437 1906 2853
 1017 6118 6967  740 3289 7051 2401 3352 4573 4133  841 2764 3169 2868
 3812 1038 2155 6553 6688 3942  520 2100 1173 2112 1467 1403]",987
829,0.4234683941142407,24,841,1124,"[2518 3158 4077 7329 2649 1858 3854 3517 1809  834 2287 3437 1906 2853
 1017 6118 6967  740 3289 7051 2401 3352 4573 4133 1124 2764 3169 2868
 3812 1038 2155 6553 6688 3942  520 2100 1173 2112 1467 1403]",949
830,0.42410531610332763,28,3812,3883,"[2518 3158 4077 7329 2649 1858 3854 3517 1809  834 2287 3437 1906 2853
 1017 6118 6967  740 3289 7051 2401 3352 4573 4133 1124 2764 3169 2868
 3883 1038 2155 6553 6688 3942  520 2100 1173 2112 1467 1403]",1007
831,0.42395577860428824,23,4133,321,"[2518 3158 4077 7329 2649 1858 3854 3517 1809  834 2287 3437 1906 2853
 1017 6118 6967  740 3289 7051 2401 3352 4573  321 1124 2764 3169 2868
 3883 1038 2155 6553 6688 3942  520 2100 1173 2112 1467 1403]",982
832,0.423213543246142,37,2112,2111,"[2518 3158 4077 7329 2649 1858 3854 3517 1809  834 2287 3437 1906 2853
 1017 6118 6967  740 3289 7051 2401 3352 4573  321 1124 2764 3169 2868
 3883 1038 2155 6553 6688 3942  520 2100 1173 2111 1467 1403]",995
833,0.42363014969970364,7,3517,3518,"[2518 3158 4077 7329 2649 1858 3854 3518 1809  834 2287 3437 1906 2853
 1017 6118 6967  740 3289 7051 2401 3352 4573  321 1124 2764 3169 2868
 3883 1038 2155 6553 6688 3942  520 2100 1173 2111 1467 1403]",945
834,0.4266663763879266,0,2518,2661,"[2661 3158 4077 7329 2649 1858 3854 3518 1809  834 2287 3437 1906 2853
 1017 6118 6967  740 3289 7051 2401 3352 4573  321 1124 2764 3169 2868
 3883 1038 2155 6553 6688 3942  520 2100 1173 2111 1467 1403]",978
835,0.4260049326064732,24,1124,1053,"[2661 3158 4077 7329 2649 1858 3854 3518 1809  834 2287 3437 1906 2853
 1017 6118 6967  740 3289 7051 2401 3352 4573  321 1053 2764 3169 2868
 3883 1038 2155 6553 6688 3942  520 2100 1173 2111 1467 1403]",968
836,0.4253040942651146,28,3883,3812,"[2661 3158 4077 7329 2649 1858 3854 3518 1809  834 2287 3437 1906 2853
 1017 6118 6967  740 3289 7051 2401 3352 4573  321 1053 2764 3169 2868
 3812 1038 2155 6553 6688 3942  520 2100 1173 2111 1467 1403]",1021
837,0.4218971058944182,20,2401,2335,"[2661 3158 4077 7329 2649 1858 3854 3518 1809  834 2287 3437 1906 2853
 1017 6118 6967  740 3289 7051 2335 3352 4573  321 1053 2764 3169 2868
 3812 1038 2155 6553 6688 3942  520 2100 1173 2111 1467 1403]",974
838,0.423740703869773,12,1906,1907,"[2661 3158 4077 7329 2649 1858 3854 3518 1809  834 2287 3437 1907 2853
 1017 6118 6967  740 3289 7051 2335 3352 4573  321 1053 2764 3169 2868
 3812 1038 2155 6553 6688 3942  520 2100 1173 2111 1467 1403]",978
839,0.4231194873771758,11,3437,3651,"[2661 3158 4077 7329 2649 1858 3854 3518 1809  834 2287 3651 1907 2853
 1017 6118 6967  740 3289 7051 2335 3352 4573  321 1053 2764 3169 2868
 3812 1038 2155 6553 6688 3942  520 2100 1173 2111 1467 1403]",964
840,0.42218614525805725,29,1038,334,"[2661 3158 4077 7329 2649 1858 3854 3518 1809  834 2287 3651 1907 2853
 1017 6118 6967  740 3289 7051 2335 3352 4573  321 1053 2764 3169 2868
 3812  334 2155 6553 6688 3942  520 2100 1173 2111 1467 1403]",987
841,0.4222644917157536,39,1403,1475,"[2661 3158 4077 7329 2649 1858 3854 3518 1809  834 2287 3651 1907 2853
 1017 6118 6967  740 3289 7051 2335 3352 4573  321 1053 2764 3169 2868
 3812  334 2155 6553 6688 3942  520 2100 1173 2111 1467 1475]",957
842,0.420959848017479,26,3169,3242,"[2661 3158 4077 7329 2649 1858 3854 3518 1809  834 2287 3651 1907 2853
 1017 6118 6967  740 3289 7051 2335 3352 4573  321 1053 2764 3242 2868
 3812  334 2155 6553 6688 3942  520 2100 1173 2111 1467 1475]",1008
843,0.4203920575650686,21,3352,3425,"[2661 3158 4077 7329 2649 1858 3854 3518 1809  834 2287 3651 1907 2853
 1017 6118 6967  740 3289 7051 2335 3425 4573  321 1053 2764 3242 2868
 3812  334 2155 6553 6688 3942  520 2100 1173 2111 1467 1475]",975
844,0.4220653273775664,16,6967,7039,"[2661 3158 4077 7329 2649 1858 3854 3518 1809  834 2287 3651 1907 2853
 1017 6118 7039  740 3289 7051 2335 3425 4573  321 1053 2764 3242 2868
 3812  334 2155 6553 6688 3942  520 2100 1173 2111 1467 1475]",983
845,0.4195371661165356,3,7329,4205,"[2661 3158 4077 4205 2649 1858 3854 3518 1809  834 2287 3651 1907 2853
 1017 6118 7039  740 3289 7051 2335 3425 4573  321 1053 2764 3242 2868
 3812  334 2155 6553 6688 3942  520 2100 1173 2111 1467 1475]",966
846,0.42162926679879387,21,3425,7258,"[2661 3158 4077 4205 2649 1858 3854 3518 1809  834 2287 3651 1907 2853
 1017 6118 7039  740 3289 7051 2335 7258 4573  321 1053 2764 3242 2868
 3812  334 2155 6553 6688 3942  520 2100 1173 2111 1467 1475]",928
847,0.4216490875009168,31,6553,3283,"[2661 3158 4077 4205 2649 1858 3854 3518 1809  834 2287 3651 1907 2853
 1017 6118 7039  740 3289 7051 2335 7258 4573  321 1053 2764 3242 2868
 3812  334 2155 3283 6688 3942  520 2100 1173 2111 1467 1475]",953
848,0.4223420031519192,29,334,827,"[2661 3158 4077 4205 2649 1858 3854 3518 1809  834 2287 3651 1907 2853
 1017 6118 7039  740 3289 7051 2335 7258 4573  321 1053 2764 3242 2868
 3812  827 2155 3283 6688 3942  520 2100 1173 2111 1467 1475]",980
849,0.42416220382350545,9,834,763,"[2661 3158 4077 4205 2649 1858 3854 3518 1809  763 2287 3651 1907 2853
 1017 6118 7039  740 3289 7051 2335 7258 4573  321 1053 2764 3242 2868
 3812  827 2155 3283 6688 3942  520 2100 1173 2111 1467 1475]",969
850,0.42327048179934074,15,6118,5976,"[2661 3158 4077 4205 2649 1858 3854 3518 1809  763 2287 3651 1907 2853
 1017 5976 7039  740 3289 7051 2335 7258 4573  321 1053 2764 3242 2868
 3812  827 2155 3283 6688 3942  520 2100 1173 2111 1467 1475]",1003
851,0.42344280166029,15,5976,6189,"[2661 3158 4077 4205 2649 1858 3854 3518 1809  763 2287 3651 1907 2853
 1017 6189 7039  740 3289 7051 2335 7258 4573  321 1053 2764 3242 2868
 3812  827 2155 3283 6688 3942  520 2100 1173 2111 1467 1475]",1003
852,0.4230215567201066,13,2853,2638,"[2661 3158 4077 4205 2649 1858 3854 3518 1809  763 2287 3651 1907 2638
 1017 6189 7039  740 3289 7051 2335 7258 4573  321 1053 2764 3242 2868
 3812  827 2155 3283 6688 3942  520 2100 1173 2111 1467 1475]",956
853,0.4216431660208732,9,763,621,"[2661 3158 4077 4205 2649 1858 3854 3518 1809  621 2287 3651 1907 2638
 1017 6189 7039  740 3289 7051 2335 7258 4573  321 1053 2764 3242 2868
 3812  827 2155 3283 6688 3942  520 2100 1173 2111 1467 1475]",972
854,0.4222089583909058,29,827,1038,"[2661 3158 4077 4205 2649 1858 3854 3518 1809  621 2287 3651 1907 2638
 1017 6189 7039  740 3289 7051 2335 7258 4573  321 1053 2764 3242 2868
 3812 1038 2155 3283 6688 3942  520 2100 1173 2111 1467 1475]",960
855,0.42341541786475323,32,6688,6617,"[2661 3158 4077 4205 2649 1858 3854 3518 1809  621 2287 3651 1907 2638
 1017 6189 7039  740 3289 7051 2335 7258 4573  321 1053 2764 3242 2868
 3812 1038 2155 3283 6617 3942  520 2100 1173 2111 1467 1475]",944
856,0.4249048875871403,18,3289,3291,"[2661 3158 4077 4205 2649 1858 3854 3518 1809  621 2287 3651 1907 2638
 1017 6189 7039  740 3291 7051 2335 7258 4573  321 1053 2764 3242 2868
 3812 1038 2155 3283 6617 3942  520 2100 1173 2111 1467 1475]",927
857,0.426442541993714,30,2155,2302,"[2661 3158 4077 4205 2649 1858 3854 3518 1809  621 2287 3651 1907 2638
 1017 6189 7039  740 3291 7051 2335 7258 4573  321 1053 2764 3242 2868
 3812 1038 2302 3283 6617 3942  520 2100 1173 2111 1467 1475]",985
858,0.4254896143948548,9,621,691,"[2661 3158 4077 4205 2649 1858 3854 3518 1809  691 2287 3651 1907 2638
 1017 6189 7039  740 3291 7051 2335 7258 4573  321 1053 2764 3242 2868
 3812 1038 2302 3283 6617 3942  520 2100 1173 2111 1467 1475]",1035
859,0.42517499157795746,10,2287,2288,"[2661 3158 4077 4205 2649 1858 3854 3518 1809  691 2288 3651 1907 2638
 1017 6189 7039  740 3291 7051 2335 7258 4573  321 1053 2764 3242 2868
 3812 1038 2302 3283 6617 3942  520 2100 1173 2111 1467 1475]",977
860,0.4253216518076456,35,2100,2101,"[2661 3158 4077 4205 2649 1858 3854 3518 1809  691 2288 3651 1907 2638
 1017 6189 7039  740 3291 7051 2335 7258 4573  321 1053 2764 3242 2868
 3812 1038 2302 3283 6617 3942  520 2101 1173 2111 1467 1475]",1028
861,0.4246171516114179,1,3158,3227,"[2661 3227 4077 4205 2649 1858 3854 3518 1809  691 2288 3651 1907 2638
 1017 6189 7039  740 3291 7051 2335 7258 4573  321 1053 2764 3242 2868
 3812 1038 2302 3283 6617 3942  520 2101 1173 2111 1467 1475]",965
862,0.424676772031791,28,3812,3952,"[2661 3227 4077 4205 2649 1858 3854 3518 1809  691 2288 3651 1907 2638
 1017 6189 7039  740 3291 7051 2335 7258 4573  321 1053 2764 3242 2868
 3952 1038 2302 3283 6617 3942  520 2101 1173 2111 1467 1475]",1037
863,0.4244010106840834,6,3854,3712,"[2661 3227 4077 4205 2649 1858 3712 3518 1809  691 2288 3651 1907 2638
 1017 6189 7039  740 3291 7051 2335 7258 4573  321 1053 2764 3242 2868
 3952 1038 2302 3283 6617 3942  520 2101 1173 2111 1467 1475]",996
864,0.42423521157696487,35,2101,2173,"[2661 3227 4077 4205 2649 1858 3712 3518 1809  691 2288 3651 1907 2638
 1017 6189 7039  740 3291 7051 2335 7258 4573  321 1053 2764 3242 2868
 3952 1038 2302 3283 6617 3942  520 2173 1173 2111 1467 1475]",1039
865,0.423001839695505,39,1475,1402,"[2661 3227 4077 4205 2649 1858 3712 3518 1809  691 2288 3651 1907 2638
 1017 6189 7039  740 3291 7051 2335 7258 4573  321 1053 2764 3242 2868
 3952 1038 2302 3283 6617 3942  520 2173 1173 2111 1467 1402]",985
866,0.42405965300916215,18,3291,3219,"[2661 3227 4077 4205 2649 1858 3712 3518 1809  691 2288 3651 1907 2638
 1017 6189 7039  740 3219 7051 2335 7258 4573  321 1053 2764 3242 2868
 3952 1038 2302 3283 6617 3942  520 2173 1173 2111 1467 1402]",965
867,0.4243250035622605,33,3942,6624,"[2661 3227 4077 4205 2649 1858 3712 3518 1809  691 2288 3651 1907 2638
 1017 6189 7039  740 3219 7051 2335 7258 4573  321 1053 2764 3242 2868
 3952 1038 2302 3283 6617 6624  520 2173 1173 2111 1467 1402]",991
868,0.4239503570434202,21,7258,7330,"[2661 3227 4077 4205 2649 1858 3712 3518 1809  691 2288 3651 1907 2638
 1017 6189 7039  740 3219 7051 2335 7330 4573  321 1053 2764 3242 2868
 3952 1038 2302 3283 6617 6624  520 2173 1173 2111 1467 1402]",976
869,0.42490832020737856,20,2335,2334,"[2661 3227 4077 4205 2649 1858 3712 3518 1809  691 2288 3651 1907 2638
 1017 6189 7039  740 3219 7051 2334 7330 4573  321 1053 2764 3242 2868
 3952 1038 2302 3283 6617 6624  520 2173 1173 2111 1467 1402]",978
870,0.4251164873640285,8,1809,1734,"[2661 3227 4077 4205 2649 1858 3712 3518 1734  691 2288 3651 1907 2638
 1017 6189 7039  740 3219 7051 2334 7330 4573  321 1053 2764 3242 2868
 3952 1038 2302 3283 6617 6624  520 2173 1173 2111 1467 1402]",1020
871,0.42413967557543614,28,3952,3670,"[2661 3227 4077 4205 2649 1858 3712 3518 1734  691 2288 3651 1907 2638
 1017 6189 7039  740 3219 7051 2334 7330 4573  321 1053 2764 3242 2868
 3670 1038 2302 3283 6617 6624  520 2173 1173 2111 1467 1402]",1026
872,0.423245594070309,15,6189,6048,"[2661 3227 4077 4205 2649 1858 3712 3518 1734  691 2288 3651 1907 2638
 1017 6048 7039  740 3219 7051 2334 7330 4573  321 1053 2764 3242 2868
 3670 1038 2302 3283 6617 6624  520 2173 1173 2111 1467 1402]",1024
873,0.42038539917876594,12,1907,1761,"[2661 3227 4077 4205 2649 1858 3712 3518 1734  691 2288 3651 1761 2638
 1017 6048 7039  740 3219 7051 2334 7330 4573  321 1053 2764 3242 2868
 3670 1038 2302 3283 6617 6624  520 2173 1173 2111 1467 1402]",975
874,0.4209652978392994,35,2173,2029,"[2661 3227 4077 4205 2649 1858 3712 3518 1734  691 2288 3651 1761 2638
 1017 6048 7039  740 3219 7051 2334 7330 4573  321 1053 2764 3242 2868
 3670 1038 2302 3283 6617 6624  520 2029 1173 2111 1467 1402]",1033
875,0.4206457692190484,2,4077,3940,"[2661 3227 3940 4205 2649 1858 3712 3518 1734  691 2288 3651 1761 2638
 1017 6048 7039  740 3219 7051 2334 7330 4573  321 1053 2764 3242 2868
 3670 1038 2302 3283 6617 6624  520 2029 1173 2111 1467 1402]",968
876,0.41918574664313035,2,3940,4014,"[2661 3227 4014 4205 2649 1858 3712 3518 1734  691 2288 3651 1761 2638
 1017 6048 7039  740 3219 7051 2334 7330 4573  321 1053 2764 3242 2868
 3670 1038 2302 3283 6617 6624  520 2029 1173 2111 1467 1402]",968
877,0.4215762267526356,24,1053,980,"[2661 3227 4014 4205 2649 1858 3712 3518 1734  691 2288 3651 1761 2638
 1017 6048 7039  740 3219 7051 2334 7330 4573  321  980 2764 3242 2868
 3670 1038 2302 3283 6617 6624  520 2029 1173 2111 1467 1402]",954
878,0.42098973942990137,3,4205,4134,"[2661 3227 4014 4134 2649 1858 3712 3518 1734  691 2288 3651 1761 2638
 1017 6048 7039  740 3219 7051 2334 7330 4573  321  980 2764 3242 2868
 3670 1038 2302 3283 6617 6624  520 2029 1173 2111 1467 1402]",994
879,0.42013335120231593,24,980,1051,"[2661 3227 4014 4134 2649 1858 3712 3518 1734  691 2288 3651 1761 2638
 1017 6048 7039  740 3219 7051 2334 7330 4573  321 1051 2764 3242 2868
 3670 1038 2302 3283 6617 6624  520 2029 1173 2111 1467 1402]",961
880,0.4198634822810565,22,4573,4219,"[2661 3227 4014 4134 2649 1858 3712 3518 1734  691 2288 3651 1761 2638
 1017 6048 7039  740 3219 7051 2334 7330 4219  321 1051 2764 3242 2868
 3670 1038 2302 3283 6617 6624  520 2029 1173 2111 1467 1402]",1002
881,0.418518274669038,19,7051,4642,"[2661 3227 4014 4134 2649 1858 3712 3518 1734  691 2288 3651 1761 2638
 1017 6048 7039  740 3219 4642 2334 7330 4219  321 1051 2764 3242 2868
 3670 1038 2302 3283 6617 6624  520 2029 1173 2111 1467 1402]",943
882,0.4172177142146428,16,7039,7108,"[2661 3227 4014 4134 2649 1858 3712 3518 1734  691 2288 3651 1761 2638
 1017 6048 7108  740 3219 4642 2334 7330 4219  321 1051 2764 3242 2868
 3670 1038 2302 3283 6617 6624  520 2029 1173 2111 1467 1402]",943
883,0.41974648075159093,12,1761,1833,"[2661 3227 4014 4134 2649 1858 3712 3518 1734  691 2288 3651 1833 2638
 1017 6048 7108  740 3219 4642 2334 7330 4219  321 1051 2764 3242 2868
 3670 1038 2302 3283 6617 6624  520 2029 1173 2111 1467 1402]",927
884,0.41959037227162166,5,1858,1927,"[2661 3227 4014 4134 2649 1927 3712 3518 1734  691 2288 3651 1833 2638
 1017 6048 7108  740 3219 4642 2334 7330 4219  321 1051 2764 3242 2868
 3670 1038 2302 3283 6617 6624  520 2029 1173 2111 1467 1402]",932
885,0.4196363046200822,13,2638,2567,"[2661 3227 4014 4134 2649 1927 3712 3518 1734  691 2288 3651 1833 2567
 1017 6048 7108  740 3219 4642 2334 7330 4219  321 1051 2764 3242 2868
 3670 1038 2302 3283 6617 6624  520 2029 1173 2111 1467 1402]",927
886,0.420148743165777,11,3651,3792,"[2661 3227 4014 4134 2649 1927 3712 3518 1734  691 2288 3792 1833 2567
 1017 6048 7108  740 3219 4642 2334 7330 4219  321 1051 2764 3242 2868
 3670 1038 2302 3283 6617 6624  520 2029 1173 2111 1467 1402]",920
887,0.42318085811186645,1,3227,3157,"[2661 3157 4014 4134 2649 1927 3712 3518 1734  691 2288 3792 1833 2567
 1017 6048 7108  740 3219 4642 2334 7330 4219  321 1051 2764 3242 2868
 3670 1038 2302 3283 6617 6624  520 2029 1173 2111 1467 1402]",914
888,0.42203595118299486,4,2649,7052,"[2661 3157 4014 4134 7052 1927 3712 3518 1734  691 2288 3792 1833 2567
 1017 6048 7108  740 3219 4642 2334 7330 4219  321 1051 2764 3242 2868
 3670 1038 2302 3283 6617 6624  520 2029 1173 2111 1467 1402]",927
889,0.4232407484276596,17,740,810,"[2661 3157 4014 4134 7052 1927 3712 3518 1734  691 2288 3792 1833 2567
 1017 6048 7108  810 3219 4642 2334 7330 4219  321 1051 2764 3242 2868
 3670 1038 2302 3283 6617 6624  520 2029 1173 2111 1467 1402]",957
890,0.42380627951139316,6,3712,3713,"[2661 3157 4014 4134 7052 1927 3713 3518 1734  691 2288 3792 1833 2567
 1017 6048 7108  810 3219 4642 2334 7330 4219  321 1051 2764 3242 2868
 3670 1038 2302 3283 6617 6624  520 2029 1173 2111 1467 1402]",940
891,0.4249762248604959,19,4642,2507,"[2661 3157 4014 4134 7052 1927 3713 3518 1734  691 2288 3792 1833 2567
 1017 6048 7108  810 3219 2507 2334 7330 4219  321 1051 2764 3242 2868
 3670 1038 2302 3283 6617 6624  520 2029 1173 2111 1467 1402]",963
892,0.4245233911433195,10,2288,2218,"[2661 3157 4014 4134 7052 1927 3713 3518 1734  691 2218 3792 1833 2567
 1017 6048 7108  810 3219 2507 2334 7330 4219  321 1051 2764 3242 2868
 3670 1038 2302 3283 6617 6624  520 2029 1173 2111 1467 1402]",947
893,0.42539171123305985,22,4219,4361,"[2661 3157 4014 4134 7052 1927 3713 3518 1734  691 2218 3792 1833 2567
 1017 6048 7108  810 3219 2507 2334 7330 4361  321 1051 2764 3242 2868
 3670 1038 2302 3283 6617 6624  520 2029 1173 2111 1467 1402]",972
894,0.42472831150360846,18,3219,3364,"[2661 3157 4014 4134 7052 1927 3713 3518 1734  691 2218 3792 1833 2567
 1017 6048 7108  810 3364 2507 2334 7330 4361  321 1051 2764 3242 2868
 3670 1038 2302 3283 6617 6624  520 2029 1173 2111 1467 1402]",915
895,0.4231717023484138,4,7052,986,"[2661 3157 4014 4134  986 1927 3713 3518 1734  691 2218 3792 1833 2567
 1017 6048 7108  810 3364 2507 2334 7330 4361  321 1051 2764 3242 2868
 3670 1038 2302 3283 6617 6624  520 2029 1173 2111 1467 1402]",917
896,0.4213316955291713,24,1051,484,"[2661 3157 4014 4134  986 1927 3713 3518 1734  691 2218 3792 1833 2567
 1017 6048 7108  810 3364 2507 2334 7330 4361  321  484 2764 3242 2868
 3670 1038 2302 3283 6617 6624  520 2029 1173 2111 1467 1402]",903
897,0.4237005985457722,9,691,763,"[2661 3157 4014 4134  986 1927 3713 3518 1734  763 2218 3792 1833 2567
 1017 6048 7108  810 3364 2507 2334 7330 4361  321  484 2764 3242 2868
 3670 1038 2302 3283 6617 6624  520 2029 1173 2111 1467 1402]",926
898,0.42317327635776236,6,3713,3712,"[2661 3157 4014 4134  986 1927 3712 3518 1734  763 2218 3792 1833 2567
 1017 6048 7108  810 3364 2507 2334 7330 4361  321  484 2764 3242 2868
 3670 1038 2302 3283 6617 6624  520 2029 1173 2111 1467 1402]",901
899,0.42345360718788017,15,6048,6119,"[2661 3157 4014 4134  986 1927 3712 3518 1734  763 2218 3792 1833 2567
 1017 6119 7108  810 3364 2507 2334 7330 4361  321  484 2764 3242 2868
 3670 1038 2302 3283 6617 6624  520 2029 1173 2111 1467 1402]",958
900,0.42411666062252623,22,4361,4573,"[2661 3157 4014 4134  986 1927 3712 3518 1734  763 2218 3792 1833 2567
 1017 6119 7108  810 3364 2507 2334 7330 4573  321  484 2764 3242 2868
 3670 1038 2302 3283 6617 6624  520 2029 1173 2111 1467 1402]",955
901,0.42579380333316647,4,986,1124,"[2661 3157 4014 4134 1124 1927 3712 3518 1734  763 2218 3792 1833 2567
 1017 6119 7108  810 3364 2507 2334 7330 4573  321  484 2764 3242 2868
 3670 1038 2302 3283 6617 6624  520 2029 1173 2111 1467 1402]",910
902,0.4267863735402614,28,3670,3812,"[2661 3157 4014 4134 1124 1927 3712 3518 1734  763 2218 3792 1833 2567
 1017 6119 7108  810 3364 2507 2334 7330 4573  321  484 2764 3242 2868
 3812 1038 2302 3283 6617 6624  520 2029 1173 2111 1467 1402]",941
903,0.4283572911748235,21,7330,7119,"[2661 3157 4014 4134 1124 1927 3712 3518 1734  763 2218 3792 1833 2567
 1017 6119 7108  810 3364 2507 2334 7119 4573  321  484 2764 3242 2868
 3812 1038 2302 3283 6617 6624  520 2029 1173 2111 1467 1402]",922
904,0.42662251255827,9,763,691,"[2661 3157 4014 4134 1124 1927 3712 3518 1734  691 2218 3792 1833 2567
 1017 6119 7108  810 3364 2507 2334 7119 4573  321  484 2764 3242 2868
 3812 1038 2302 3283 6617 6624  520 2029 1173 2111 1467 1402]",897
905,0.42647983928212824,10,2218,2216,"[2661 3157 4014 4134 1124 1927 3712 3518 1734  691 2216 3792 1833 2567
 1017 6119 7108  810 3364 2507 2334 7119 4573  321  484 2764 3242 2868
 3812 1038 2302 3283 6617 6624  520 2029 1173 2111 1467 1402]",877
906,0.4257931450391633,13,2567,2637,"[2661 3157 4014 4134 1124 1927 3712 3518 1734  691 2216 3792 1833 2637
 1017 6119 7108  810 3364 2507 2334 7119 4573  321  484 2764 3242 2868
 3812 1038 2302 3283 6617 6624  520 2029 1173 2111 1467 1402]",889
907,0.4265139613183506,16,7108,7181,"[2661 3157 4014 4134 1124 1927 3712 3518 1734  691 2216 3792 1833 2637
 1017 6119 7181  810 3364 2507 2334 7119 4573  321  484 2764 3242 2868
 3812 1038 2302 3283 6617 6624  520 2029 1173 2111 1467 1402]",915
908,0.42683126861658716,35,2029,1956,"[2661 3157 4014 4134 1124 1927 3712 3518 1734  691 2216 3792 1833 2637
 1017 6119 7181  810 3364 2507 2334 7119 4573  321  484 2764 3242 2868
 3812 1038 2302 3283 6617 6624  520 1956 1173 2111 1467 1402]",954
909,0.4264576168392815,7,3518,3517,"[2661 3157 4014 4134 1124 1927 3712 3517 1734  691 2216 3792 1833 2637
 1017 6119 7181  810 3364 2507 2334 7119 4573  321  484 2764 3242 2868
 3812 1038 2302 3283 6617 6624  520 1956 1173 2111 1467 1402]",902
910,0.4256632200695548,35,1956,2099,"[2661 3157 4014 4134 1124 1927 3712 3517 1734  691 2216 3792 1833 2637
 1017 6119 7181  810 3364 2507 2334 7119 4573  321  484 2764 3242 2868
 3812 1038 2302 3283 6617 6624  520 2099 1173 2111 1467 1402]",954
911,0.4256780278241731,15,6119,6046,"[2661 3157 4014 4134 1124 1927 3712 3517 1734  691 2216 3792 1833 2637
 1017 6046 7181  810 3364 2507 2334 7119 4573  321  484 2764 3242 2868
 3812 1038 2302 3283 6617 6624  520 2099 1173 2111 1467 1402]",935
