iter,fitness,moved_station,old_cell,new_cell,layout,allowed_count
784,0.31525225877538193,30,6046,4072,"[4301 4643  122 3746 2110 3811 3510  558  963 4132 1596  604 5403 2536
 4237 1820 3558  618 2516 3240 3375 1057 3870 6758 4698  876 1622 3284
 2050 2939 4072 7403 1258 2811  306 6481 1442 4707 2019 2641]",917
785,0.3080990468676931,28,2050,2167,"[4301 4643  122 3746 2110 3811 3510  558  963 4132 1596  604 5403 2536
 4237 1820 3558  618 2516 3240 3375 1057 3870 6758 4698  876 1622 3284
 2167 2939 4072 7403 1258 2811  306 6481 1442 4707 2019 2641]",889
786,0.3037588279847467,18,2516,2011,"[4301 4643  122 3746 2110 3811 3510  558  963 4132 1596  604 5403 2536
 4237 1820 3558  618 2011 3240 3375 1057 3870 6758 4698  876 1622 3284
 2167 2939 4072 7403 1258 2811  306 6481 1442 4707 2019 2641]",886
787,0.30636916948887266,25,876,3433,"[4301 4643  122 3746 2110 3811 3510  558  963 4132 1596  604 5403 2536
 4237 1820 3558  618 2011 3240 3375 1057 3870 6758 4698 3433 1622 3284
 2167 2939 4072 7403 1258 2811  306 6481 1442 4707 2019 2641]",886
788,0.30855233024830153,8,963,947,"[4301 4643  122 3746 2110 3811 3510  558  947 4132 1596  604 5403 2536
 4237 1820 3558  618 2011 3240 3375 1057 3870 6758 4698 3433 1622 3284
 2167 2939 4072 7403 1258 2811  306 6481 1442 4707 2019 2641]",936
789,0.3140957482392236,30,4072,1177,"[4301 4643  122 3746 2110 3811 3510  558  947 4132 1596  604 5403 2536
 4237 1820 3558  618 2011 3240 3375 1057 3870 6758 4698 3433 1622 3284
 2167 2939 1177 7403 1258 2811  306 6481 1442 4707 2019 2641]",941
790,0.3237153475886636,3,3746,2046,"[4301 4643  122 2046 2110 3811 3510  558  947 4132 1596  604 5403 2536
 4237 1820 3558  618 2011 3240 3375 1057 3870 6758 4698 3433 1622 3284
 2167 2939 1177 7403 1258 2811  306 6481 1442 4707 2019 2641]",912
791,0.3299175853019837,1,4643,2661,"[4301 2661  122 2046 2110 3811 3510  558  947 4132 1596  604 5403 2536
 4237 1820 3558  618 2011 3240 3375 1057 3870 6758 4698 3433 1622 3284
 2167 2939 1177 7403 1258 2811  306 6481 1442 4707 2019 2641]",923
792,0.32923154959370454,32,1258,7255,"[4301 2661  122 2046 2110 3811 3510  558  947 4132 1596  604 5403 2536
 4237 1820 3558  618 2011 3240 3375 1057 3870 6758 4698 3433 1622 3284
 2167 2939 1177 7403 7255 2811  306 6481 1442 4707 2019 2641]",966
793,0.33388197067060954,34,306,3784,"[4301 2661  122 2046 2110 3811 3510  558  947 4132 1596  604 5403 2536
 4237 1820 3558  618 2011 3240 3375 1057 3870 6758 4698 3433 1622 3284
 2167 2939 1177 7403 7255 2811 3784 6481 1442 4707 2019 2641]",977
794,0.3361427099656745,5,3811,2216,"[4301 2661  122 2046 2110 2216 3510  558  947 4132 1596  604 5403 2536
 4237 1820 3558  618 2011 3240 3375 1057 3870 6758 4698 3433 1622 3284
 2167 2939 1177 7403 7255 2811 3784 6481 1442 4707 2019 2641]",982
795,0.33750378778381335,36,1442,5832,"[4301 2661  122 2046 2110 2216 3510  558  947 4132 1596  604 5403 2536
 4237 1820 3558  618 2011 3240 3375 1057 3870 6758 4698 3433 1622 3284
 2167 2939 1177 7403 7255 2811 3784 6481 5832 4707 2019 2641]",973
796,0.33862984700029053,15,1820,6907,"[4301 2661  122 2046 2110 2216 3510  558  947 4132 1596  604 5403 2536
 4237 6907 3558  618 2011 3240 3375 1057 3870 6758 4698 3433 1622 3284
 2167 2939 1177 7403 7255 2811 3784 6481 5832 4707 2019 2641]",977
797,0.33982163142971455,38,2019,1168,"[4301 2661  122 2046 2110 2216 3510  558  947 4132 1596  604 5403 2536
 4237 6907 3558  618 2011 3240 3375 1057 3870 6758 4698 3433 1622 3284
 2167 2939 1177 7403 7255 2811 3784 6481 5832 4707 1168 2641]",979
798,0.34043103433133265,34,3784,1330,"[4301 2661  122 2046 2110 2216 3510  558  947 4132 1596  604 5403 2536
 4237 6907 3558  618 2011 3240 3375 1057 3870 6758 4698 3433 1622 3284
 2167 2939 1177 7403 7255 2811 1330 6481 5832 4707 1168 2641]",990
799,0.33940675177408614,18,2011,1962,"[4301 2661  122 2046 2110 2216 3510  558  947 4132 1596  604 5403 2536
 4237 6907 3558  618 1962 3240 3375 1057 3870 6758 4698 3433 1622 3284
 2167 2939 1177 7403 7255 2811 1330 6481 5832 4707 1168 2641]",992
800,0.3434479018197286,26,1622,4001,"[4301 2661  122 2046 2110 2216 3510  558  947 4132 1596  604 5403 2536
 4237 6907 3558  618 1962 3240 3375 1057 3870 6758 4698 3433 4001 3284
 2167 2939 1177 7403 7255 2811 1330 6481 5832 4707 1168 2641]",960
801,0.3453396038915244,0,4301,2580,"[2580 2661  122 2046 2110 2216 3510  558  947 4132 1596  604 5403 2536
 4237 6907 3558  618 1962 3240 3375 1057 3870 6758 4698 3433 4001 3284
 2167 2939 1177 7403 7255 2811 1330 6481 5832 4707 1168 2641]",915
802,0.35172892211542883,22,3870,4363,"[2580 2661  122 2046 2110 2216 3510  558  947 4132 1596  604 5403 2536
 4237 6907 3558  618 1962 3240 3375 1057 4363 6758 4698 3433 4001 3284
 2167 2939 1177 7403 7255 2811 1330 6481 5832 4707 1168 2641]",917
803,0.3536151115663415,14,4237,384,"[2580 2661  122 2046 2110 2216 3510  558  947 4132 1596  604 5403 2536
  384 6907 3558  618 1962 3240 3375 1057 4363 6758 4698 3433 4001 3284
 2167 2939 1177 7403 7255 2811 1330 6481 5832 4707 1168 2641]",898
804,0.35266997722395643,28,2167,1226,"[2580 2661  122 2046 2110 2216 3510  558  947 4132 1596  604 5403 2536
  384 6907 3558  618 1962 3240 3375 1057 4363 6758 4698 3433 4001 3284
 1226 2939 1177 7403 7255 2811 1330 6481 5832 4707 1168 2641]",899
805,0.3552471953963767,37,4707,2471,"[2580 2661  122 2046 2110 2216 3510  558  947 4132 1596  604 5403 2536
  384 6907 3558  618 1962 3240 3375 1057 4363 6758 4698 3433 4001 3284
 1226 2939 1177 7403 7255 2811 1330 6481 5832 2471 1168 2641]",954
806,0.35819989759228066,24,4698,2009,"[2580 2661  122 2046 2110 2216 3510  558  947 4132 1596  604 5403 2536
  384 6907 3558  618 1962 3240 3375 1057 4363 6758 2009 3433 4001 3284
 1226 2939 1177 7403 7255 2811 1330 6481 5832 2471 1168 2641]",984
807,0.36071612899047445,11,604,3938,"[2580 2661  122 2046 2110 2216 3510  558  947 4132 1596 3938 5403 2536
  384 6907 3558  618 1962 3240 3375 1057 4363 6758 2009 3433 4001 3284
 1226 2939 1177 7403 7255 2811 1330 6481 5832 2471 1168 2641]",974
808,0.3609116806409584,16,3558,4018,"[2580 2661  122 2046 2110 2216 3510  558  947 4132 1596 3938 5403 2536
  384 6907 4018  618 1962 3240 3375 1057 4363 6758 2009 3433 4001 3284
 1226 2939 1177 7403 7255 2811 1330 6481 5832 2471 1168 2641]",1025
809,0.3652216764517344,13,2536,2092,"[2580 2661  122 2046 2110 2216 3510  558  947 4132 1596 3938 5403 2092
  384 6907 4018  618 1962 3240 3375 1057 4363 6758 2009 3433 4001 3284
 1226 2939 1177 7403 7255 2811 1330 6481 5832 2471 1168 2641]",972
810,0.36448191471288405,22,4363,1856,"[2580 2661  122 2046 2110 2216 3510  558  947 4132 1596 3938 5403 2092
  384 6907 4018  618 1962 3240 3375 1057 1856 6758 2009 3433 4001 3284
 1226 2939 1177 7403 7255 2811 1330 6481 5832 2471 1168 2641]",965
811,0.36261679098834804,5,2216,2282,"[2580 2661  122 2046 2110 2282 3510  558  947 4132 1596 3938 5403 2092
  384 6907 4018  618 1962 3240 3375 1057 1856 6758 2009 3433 4001 3284
 1226 2939 1177 7403 7255 2811 1330 6481 5832 2471 1168 2641]",940
812,0.35543117305657723,20,3375,3601,"[2580 2661  122 2046 2110 2282 3510  558  947 4132 1596 3938 5403 2092
  384 6907 4018  618 1962 3240 3601 1057 1856 6758 2009 3433 4001 3284
 1226 2939 1177 7403 7255 2811 1330 6481 5832 2471 1168 2641]",965
813,0.35152687776366,25,3433,743,"[2580 2661  122 2046 2110 2282 3510  558  947 4132 1596 3938 5403 2092
  384 6907 4018  618 1962 3240 3601 1057 1856 6758 2009  743 4001 3284
 1226 2939 1177 7403 7255 2811 1330 6481 5832 2471 1168 2641]",895
814,0.33895688808499136,27,3284,248,"[2580 2661  122 2046 2110 2282 3510  558  947 4132 1596 3938 5403 2092
  384 6907 4018  618 1962 3240 3601 1057 1856 6758 2009  743 4001  248
 1226 2939 1177 7403 7255 2811 1330 6481 5832 2471 1168 2641]",967
815,0.3440877348129345,0,2580,4504,"[4504 2661  122 2046 2110 2282 3510  558  947 4132 1596 3938 5403 2092
  384 6907 4018  618 1962 3240 3601 1057 1856 6758 2009  743 4001  248
 1226 2939 1177 7403 7255 2811 1330 6481 5832 2471 1168 2641]",1002
816,0.35297675807935497,8,947,3358,"[4504 2661  122 2046 2110 2282 3510  558 3358 4132 1596 3938 5403 2092
  384 6907 4018  618 1962 3240 3601 1057 1856 6758 2009  743 4001  248
 1226 2939 1177 7403 7255 2811 1330 6481 5832 2471 1168 2641]",990
817,0.3506898178014257,31,7403,4427,"[4504 2661  122 2046 2110 2282 3510  558 3358 4132 1596 3938 5403 2092
  384 6907 4018  618 1962 3240 3601 1057 1856 6758 2009  743 4001  248
 1226 2939 1177 4427 7255 2811 1330 6481 5832 2471 1168 2641]",919
818,0.34943075568646564,6,3510,3087,"[4504 2661  122 2046 2110 2282 3087  558 3358 4132 1596 3938 5403 2092
  384 6907 4018  618 1962 3240 3601 1057 1856 6758 2009  743 4001  248
 1226 2939 1177 4427 7255 2811 1330 6481 5832 2471 1168 2641]",924
819,0.3479878624506507,33,2811,5416,"[4504 2661  122 2046 2110 2282 3087  558 3358 4132 1596 3938 5403 2092
  384 6907 4018  618 1962 3240 3601 1057 1856 6758 2009  743 4001  248
 1226 2939 1177 4427 7255 5416 1330 6481 5832 2471 1168 2641]",932
820,0.34381314193238177,19,3240,875,"[4504 2661  122 2046 2110 2282 3087  558 3358 4132 1596 3938 5403 2092
  384 6907 4018  618 1962  875 3601 1057 1856 6758 2009  743 4001  248
 1226 2939 1177 4427 7255 5416 1330 6481 5832 2471 1168 2641]",956
821,0.34459119869903265,13,2092,3173,"[4504 2661  122 2046 2110 2282 3087  558 3358 4132 1596 3938 5403 3173
  384 6907 4018  618 1962  875 3601 1057 1856 6758 2009  743 4001  248
 1226 2939 1177 4427 7255 5416 1330 6481 5832 2471 1168 2641]",962
822,0.3378387083610844,8,3358,2231,"[4504 2661  122 2046 2110 2282 3087  558 2231 4132 1596 3938 5403 3173
  384 6907 4018  618 1962  875 3601 1057 1856 6758 2009  743 4001  248
 1226 2939 1177 4427 7255 5416 1330 6481 5832 2471 1168 2641]",979
823,0.3369361024188341,12,5403,2536,"[4504 2661  122 2046 2110 2282 3087  558 2231 4132 1596 3938 2536 3173
  384 6907 4018  618 1962  875 3601 1057 1856 6758 2009  743 4001  248
 1226 2939 1177 4427 7255 5416 1330 6481 5832 2471 1168 2641]",960
824,0.338700949891747,27,248,1673,"[4504 2661  122 2046 2110 2282 3087  558 2231 4132 1596 3938 2536 3173
  384 6907 4018  618 1962  875 3601 1057 1856 6758 2009  743 4001 1673
 1226 2939 1177 4427 7255 5416 1330 6481 5832 2471 1168 2641]",940
825,0.3516604340007644,16,4018,3217,"[4504 2661  122 2046 2110 2282 3087  558 2231 4132 1596 3938 2536 3173
  384 6907 3217  618 1962  875 3601 1057 1856 6758 2009  743 4001 1673
 1226 2939 1177 4427 7255 5416 1330 6481 5832 2471 1168 2641]",1019
826,0.3472438533747354,8,2231,2162,"[4504 2661  122 2046 2110 2282 3087  558 2162 4132 1596 3938 2536 3173
  384 6907 3217  618 1962  875 3601 1057 1856 6758 2009  743 4001 1673
 1226 2939 1177 4427 7255 5416 1330 6481 5832 2471 1168 2641]",1002
827,0.3430537818793685,3,2046,3802,"[4504 2661  122 3802 2110 2282 3087  558 2162 4132 1596 3938 2536 3173
  384 6907 3217  618 1962  875 3601 1057 1856 6758 2009  743 4001 1673
 1226 2939 1177 4427 7255 5416 1330 6481 5832 2471 1168 2641]",994
828,0.34039584746005525,5,2282,2455,"[4504 2661  122 3802 2110 2455 3087  558 2162 4132 1596 3938 2536 3173
  384 6907 3217  618 1962  875 3601 1057 1856 6758 2009  743 4001 1673
 1226 2939 1177 4427 7255 5416 1330 6481 5832 2471 1168 2641]",932
829,0.33725637195979985,13,3173,1336,"[4504 2661  122 3802 2110 2455 3087  558 2162 4132 1596 3938 2536 1336
  384 6907 3217  618 1962  875 3601 1057 1856 6758 2009  743 4001 1673
 1226 2939 1177 4427 7255 5416 1330 6481 5832 2471 1168 2641]",937
830,0.34075743626152644,14,384,2648,"[4504 2661  122 3802 2110 2455 3087  558 2162 4132 1596 3938 2536 1336
 2648 6907 3217  618 1962  875 3601 1057 1856 6758 2009  743 4001 1673
 1226 2939 1177 4427 7255 5416 1330 6481 5832 2471 1168 2641]",945
831,0.3467259944791174,13,1336,3310,"[4504 2661  122 3802 2110 2455 3087  558 2162 4132 1596 3938 2536 3310
 2648 6907 3217  618 1962  875 3601 1057 1856 6758 2009  743 4001 1673
 1226 2939 1177 4427 7255 5416 1330 6481 5832 2471 1168 2641]",940
832,0.3476834510469314,10,1596,1665,"[4504 2661  122 3802 2110 2455 3087  558 2162 4132 1665 3938 2536 3310
 2648 6907 3217  618 1962  875 3601 1057 1856 6758 2009  743 4001 1673
 1226 2939 1177 4427 7255 5416 1330 6481 5832 2471 1168 2641]",893
833,0.3484706775158005,32,7255,7328,"[4504 2661  122 3802 2110 2455 3087  558 2162 4132 1665 3938 2536 3310
 2648 6907 3217  618 1962  875 3601 1057 1856 6758 2009  743 4001 1673
 1226 2939 1177 4427 7328 5416 1330 6481 5832 2471 1168 2641]",912
834,0.35143588134069703,35,6481,909,"[4504 2661  122 3802 2110 2455 3087  558 2162 4132 1665 3938 2536 3310
 2648 6907 3217  618 1962  875 3601 1057 1856 6758 2009  743 4001 1673
 1226 2939 1177 4427 7328 5416 1330  909 5832 2471 1168 2641]",920
835,0.34629277343339426,30,1177,967,"[4504 2661  122 3802 2110 2455 3087  558 2162 4132 1665 3938 2536 3310
 2648 6907 3217  618 1962  875 3601 1057 1856 6758 2009  743 4001 1673
 1226 2939  967 4427 7328 5416 1330  909 5832 2471 1168 2641]",975
836,0.3457734746519003,4,2110,3366,"[4504 2661  122 3802 3366 2455 3087  558 2162 4132 1665 3938 2536 3310
 2648 6907 3217  618 1962  875 3601 1057 1856 6758 2009  743 4001 1673
 1226 2939  967 4427 7328 5416 1330  909 5832 2471 1168 2641]",937
837,0.3358756480362573,16,3217,4267,"[4504 2661  122 3802 3366 2455 3087  558 2162 4132 1665 3938 2536 3310
 2648 6907 4267  618 1962  875 3601 1057 1856 6758 2009  743 4001 1673
 1226 2939  967 4427 7328 5416 1330  909 5832 2471 1168 2641]",971
838,0.3314494083213177,4,3366,3510,"[4504 2661  122 3802 3510 2455 3087  558 2162 4132 1665 3938 2536 3310
 2648 6907 4267  618 1962  875 3601 1057 1856 6758 2009  743 4001 1673
 1226 2939  967 4427 7328 5416 1330  909 5832 2471 1168 2641]",940
839,0.33782086713827425,4,3510,3217,"[4504 2661  122 3802 3217 2455 3087  558 2162 4132 1665 3938 2536 3310
 2648 6907 4267  618 1962  875 3601 1057 1856 6758 2009  743 4001 1673
 1226 2939  967 4427 7328 5416 1330  909 5832 2471 1168 2641]",940
840,0.33507411992692143,32,7328,7472,"[4504 2661  122 3802 3217 2455 3087  558 2162 4132 1665 3938 2536 3310
 2648 6907 4267  618 1962  875 3601 1057 1856 6758 2009  743 4001 1673
 1226 2939  967 4427 7472 5416 1330  909 5832 2471 1168 2641]",922
841,0.3422482790392701,17,618,2042,"[4504 2661  122 3802 3217 2455 3087  558 2162 4132 1665 3938 2536 3310
 2648 6907 4267 2042 1962  875 3601 1057 1856 6758 2009  743 4001 1673
 1226 2939  967 4427 7472 5416 1330  909 5832 2471 1168 2641]",911
842,0.33620925423611836,1,2661,2215,"[4504 2215  122 3802 3217 2455 3087  558 2162 4132 1665 3938 2536 3310
 2648 6907 4267 2042 1962  875 3601 1057 1856 6758 2009  743 4001 1673
 1226 2939  967 4427 7472 5416 1330  909 5832 2471 1168 2641]",869
843,0.3383544379954141,18,1962,3209,"[4504 2215  122 3802 3217 2455 3087  558 2162 4132 1665 3938 2536 3310
 2648 6907 4267 2042 3209  875 3601 1057 1856 6758 2009  743 4001 1673
 1226 2939  967 4427 7472 5416 1330  909 5832 2471 1168 2641]",893
844,0.3334670452070423,37,2471,3840,"[4504 2215  122 3802 3217 2455 3087  558 2162 4132 1665 3938 2536 3310
 2648 6907 4267 2042 3209  875 3601 1057 1856 6758 2009  743 4001 1673
 1226 2939  967 4427 7472 5416 1330  909 5832 3840 1168 2641]",892
845,0.3343759888134268,36,5832,7182,"[4504 2215  122 3802 3217 2455 3087  558 2162 4132 1665 3938 2536 3310
 2648 6907 4267 2042 3209  875 3601 1057 1856 6758 2009  743 4001 1673
 1226 2939  967 4427 7472 5416 1330  909 7182 3840 1168 2641]",929
846,0.3368169787314041,6,3087,2874,"[4504 2215  122 3802 3217 2455 2874  558 2162 4132 1665 3938 2536 3310
 2648 6907 4267 2042 3209  875 3601 1057 1856 6758 2009  743 4001 1673
 1226 2939  967 4427 7472 5416 1330  909 7182 3840 1168 2641]",960
847,0.34168759540198407,21,1057,6332,"[4504 2215  122 3802 3217 2455 2874  558 2162 4132 1665 3938 2536 3310
 2648 6907 4267 2042 3209  875 3601 6332 1856 6758 2009  743 4001 1673
 1226 2939  967 4427 7472 5416 1330  909 7182 3840 1168 2641]",922
848,0.3392680110374959,19,875,1822,"[4504 2215  122 3802 3217 2455 2874  558 2162 4132 1665 3938 2536 3310
 2648 6907 4267 2042 3209 1822 3601 6332 1856 6758 2009  743 4001 1673
 1226 2939  967 4427 7472 5416 1330  909 7182 3840 1168 2641]",917
849,0.33839937884414445,32,7472,2887,"[4504 2215  122 3802 3217 2455 2874  558 2162 4132 1665 3938 2536 3310
 2648 6907 4267 2042 3209 1822 3601 6332 1856 6758 2009  743 4001 1673
 1226 2939  967 4427 2887 5416 1330  909 7182 3840 1168 2641]",903
850,0.3294354990306114,15,6907,659,"[4504 2215  122 3802 3217 2455 2874  558 2162 4132 1665 3938 2536 3310
 2648  659 4267 2042 3209 1822 3601 6332 1856 6758 2009  743 4001 1673
 1226 2939  967 4427 2887 5416 1330  909 7182 3840 1168 2641]",955
851,0.3258482296995418,26,4001,1692,"[4504 2215  122 3802 3217 2455 2874  558 2162 4132 1665 3938 2536 3310
 2648  659 4267 2042 3209 1822 3601 6332 1856 6758 2009  743 1692 1673
 1226 2939  967 4427 2887 5416 1330  909 7182 3840 1168 2641]",943
852,0.3269053695880676,12,2536,807,"[4504 2215  122 3802 3217 2455 2874  558 2162 4132 1665 3938  807 3310
 2648  659 4267 2042 3209 1822 3601 6332 1856 6758 2009  743 1692 1673
 1226 2939  967 4427 2887 5416 1330  909 7182 3840 1168 2641]",941
853,0.33479522717406995,31,4427,3784,"[4504 2215  122 3802 3217 2455 2874  558 2162 4132 1665 3938  807 3310
 2648  659 4267 2042 3209 1822 3601 6332 1856 6758 2009  743 1692 1673
 1226 2939  967 3784 2887 5416 1330  909 7182 3840 1168 2641]",984
854,0.33415623695492347,34,1330,2541,"[4504 2215  122 3802 3217 2455 2874  558 2162 4132 1665 3938  807 3310
 2648  659 4267 2042 3209 1822 3601 6332 1856 6758 2009  743 1692 1673
 1226 2939  967 3784 2887 5416 2541  909 7182 3840 1168 2641]",954
855,0.33142261562545955,26,1692,2624,"[4504 2215  122 3802 3217 2455 2874  558 2162 4132 1665 3938  807 3310
 2648  659 4267 2042 3209 1822 3601 6332 1856 6758 2009  743 2624 1673
 1226 2939  967 3784 2887 5416 2541  909 7182 3840 1168 2641]",942
856,0.331827054103604,16,4267,3705,"[4504 2215  122 3802 3217 2455 2874  558 2162 4132 1665 3938  807 3310
 2648  659 3705 2042 3209 1822 3601 6332 1856 6758 2009  743 2624 1673
 1226 2939  967 3784 2887 5416 2541  909 7182 3840 1168 2641]",920
857,0.34027719572544163,15,659,7190,"[4504 2215  122 3802 3217 2455 2874  558 2162 4132 1665 3938  807 3310
 2648 7190 3705 2042 3209 1822 3601 6332 1856 6758 2009  743 2624 1673
 1226 2939  967 3784 2887 5416 2541  909 7182 3840 1168 2641]",942
858,0.3441817792862261,37,3840,1622,"[4504 2215  122 3802 3217 2455 2874  558 2162 4132 1665 3938  807 3310
 2648 7190 3705 2042 3209 1822 3601 6332 1856 6758 2009  743 2624 1673
 1226 2939  967 3784 2887 5416 2541  909 7182 1622 1168 2641]",928
859,0.3488873827207031,30,967,1397,"[4504 2215  122 3802 3217 2455 2874  558 2162 4132 1665 3938  807 3310
 2648 7190 3705 2042 3209 1822 3601 6332 1856 6758 2009  743 2624 1673
 1226 2939 1397 3784 2887 5416 2541  909 7182 1622 1168 2641]",975
860,0.3436957869679813,13,3310,3372,"[4504 2215  122 3802 3217 2455 2874  558 2162 4132 1665 3938  807 3372
 2648 7190 3705 2042 3209 1822 3601 6332 1856 6758 2009  743 2624 1673
 1226 2939 1397 3784 2887 5416 2541  909 7182 1622 1168 2641]",950
861,0.33446746875172395,15,7190,4267,"[4504 2215  122 3802 3217 2455 2874  558 2162 4132 1665 3938  807 3372
 2648 4267 3705 2042 3209 1822 3601 6332 1856 6758 2009  743 2624 1673
 1226 2939 1397 3784 2887 5416 2541  909 7182 1622 1168 2641]",978
862,0.33850923604858907,18,3209,3451,"[4504 2215  122 3802 3217 2455 2874  558 2162 4132 1665 3938  807 3372
 2648 4267 3705 2042 3451 1822 3601 6332 1856 6758 2009  743 2624 1673
 1226 2939 1397 3784 2887 5416 2541  909 7182 1622 1168 2641]",939
863,0.3373871941018486,14,2648,2263,"[4504 2215  122 3802 3217 2455 2874  558 2162 4132 1665 3938  807 3372
 2263 4267 3705 2042 3451 1822 3601 6332 1856 6758 2009  743 2624 1673
 1226 2939 1397 3784 2887 5416 2541  909 7182 1622 1168 2641]",942
864,0.33278008048865493,12,807,1304,"[4504 2215  122 3802 3217 2455 2874  558 2162 4132 1665 3938 1304 3372
 2263 4267 3705 2042 3451 1822 3601 6332 1856 6758 2009  743 2624 1673
 1226 2939 1397 3784 2887 5416 2541  909 7182 1622 1168 2641]",969
865,0.33319474800211707,21,6332,761,"[4504 2215  122 3802 3217 2455 2874  558 2162 4132 1665 3938 1304 3372
 2263 4267 3705 2042 3451 1822 3601  761 1856 6758 2009  743 2624 1673
 1226 2939 1397 3784 2887 5416 2541  909 7182 1622 1168 2641]",1009
866,0.3356895457286104,3,3802,6122,"[4504 2215  122 6122 3217 2455 2874  558 2162 4132 1665 3938 1304 3372
 2263 4267 3705 2042 3451 1822 3601  761 1856 6758 2009  743 2624 1673
 1226 2939 1397 3784 2887 5416 2541  909 7182 1622 1168 2641]",990
867,0.3357062622207598,38,1168,1034,"[4504 2215  122 6122 3217 2455 2874  558 2162 4132 1665 3938 1304 3372
 2263 4267 3705 2042 3451 1822 3601  761 1856 6758 2009  743 2624 1673
 1226 2939 1397 3784 2887 5416 2541  909 7182 1622 1034 2641]",911
868,0.338086432556897,15,4267,3951,"[4504 2215  122 6122 3217 2455 2874  558 2162 4132 1665 3938 1304 3372
 2263 3951 3705 2042 3451 1822 3601  761 1856 6758 2009  743 2624 1673
 1226 2939 1397 3784 2887 5416 2541  909 7182 1622 1034 2641]",909
869,0.3363309112249004,30,1397,1329,"[4504 2215  122 6122 3217 2455 2874  558 2162 4132 1665 3938 1304 3372
 2263 3951 3705 2042 3451 1822 3601  761 1856 6758 2009  743 2624 1673
 1226 2939 1329 3784 2887 5416 2541  909 7182 1622 1034 2641]",892
870,0.33913113566901204,30,1329,6837,"[4504 2215  122 6122 3217 2455 2874  558 2162 4132 1665 3938 1304 3372
 2263 3951 3705 2042 3451 1822 3601  761 1856 6758 2009  743 2624 1673
 1226 2939 6837 3784 2887 5416 2541  909 7182 1622 1034 2641]",892
871,0.3364269343915601,38,1034,2576,"[4504 2215  122 6122 3217 2455 2874  558 2162 4132 1665 3938 1304 3372
 2263 3951 3705 2042 3451 1822 3601  761 1856 6758 2009  743 2624 1673
 1226 2939 6837 3784 2887 5416 2541  909 7182 1622 2576 2641]",892
872,0.3358081066301364,37,1622,3066,"[4504 2215  122 6122 3217 2455 2874  558 2162 4132 1665 3938 1304 3372
 2263 3951 3705 2042 3451 1822 3601  761 1856 6758 2009  743 2624 1673
 1226 2939 6837 3784 2887 5416 2541  909 7182 3066 2576 2641]",910
873,0.33823362352008096,39,2641,7188,"[4504 2215  122 6122 3217 2455 2874  558 2162 4132 1665 3938 1304 3372
 2263 3951 3705 2042 3451 1822 3601  761 1856 6758 2009  743 2624 1673
 1226 2939 6837 3784 2887 5416 2541  909 7182 3066 2576 7188]",897
874,0.34067238191387456,2,122,1239,"[4504 2215 1239 6122 3217 2455 2874  558 2162 4132 1665 3938 1304 3372
 2263 3951 3705 2042 3451 1822 3601  761 1856 6758 2009  743 2624 1673
 1226 2939 6837 3784 2887 5416 2541  909 7182 3066 2576 7188]",908
875,0.3298182533194153,4,3217,2393,"[4504 2215 1239 6122 2393 2455 2874  558 2162 4132 1665 3938 1304 3372
 2263 3951 3705 2042 3451 1822 3601  761 1856 6758 2009  743 2624 1673
 1226 2939 6837 3784 2887 5416 2541  909 7182 3066 2576 7188]",931
876,0.32777244411130935,36,7182,198,"[4504 2215 1239 6122 2393 2455 2874  558 2162 4132 1665 3938 1304 3372
 2263 3951 3705 2042 3451 1822 3601  761 1856 6758 2009  743 2624 1673
 1226 2939 6837 3784 2887 5416 2541  909  198 3066 2576 7188]",949
877,0.33610192283657125,24,2009,3287,"[4504 2215 1239 6122 2393 2455 2874  558 2162 4132 1665 3938 1304 3372
 2263 3951 3705 2042 3451 1822 3601  761 1856 6758 3287  743 2624 1673
 1226 2939 6837 3784 2887 5416 2541  909  198 3066 2576 7188]",982
878,0.3327425895943124,1,2215,2010,"[4504 2010 1239 6122 2393 2455 2874  558 2162 4132 1665 3938 1304 3372
 2263 3951 3705 2042 3451 1822 3601  761 1856 6758 3287  743 2624 1673
 1226 2939 6837 3784 2887 5416 2541  909  198 3066 2576 7188]",994
879,0.33200758790060036,3,6122,4073,"[4504 2010 1239 4073 2393 2455 2874  558 2162 4132 1665 3938 1304 3372
 2263 3951 3705 2042 3451 1822 3601  761 1856 6758 3287  743 2624 1673
 1226 2939 6837 3784 2887 5416 2541  909  198 3066 2576 7188]",1010
880,0.3336158523321779,1,2010,5975,"[4504 5975 1239 4073 2393 2455 2874  558 2162 4132 1665 3938 1304 3372
 2263 3951 3705 2042 3451 1822 3601  761 1856 6758 3287  743 2624 1673
 1226 2939 6837 3784 2887 5416 2541  909  198 3066 2576 7188]",1057
881,0.334165703562385,9,4132,1551,"[4504 5975 1239 4073 2393 2455 2874  558 2162 1551 1665 3938 1304 3372
 2263 3951 3705 2042 3451 1822 3601  761 1856 6758 3287  743 2624 1673
 1226 2939 6837 3784 2887 5416 2541  909  198 3066 2576 7188]",1025
882,0.33007569558887656,19,1822,249,"[4504 5975 1239 4073 2393 2455 2874  558 2162 1551 1665 3938 1304 3372
 2263 3951 3705 2042 3451  249 3601  761 1856 6758 3287  743 2624 1673
 1226 2939 6837 3784 2887 5416 2541  909  198 3066 2576 7188]",1019
