nearest_time,station_count,incident_freq,efficiency,expected_served
493.5,1,4.4414531067964485e-05,0.043286759151790734,1.9225611091787056e-06
440.2,2,0.00016740861710232767,0.04856932949359468,8.130924284109983e-06
503.3,1,0.00018449112905154477,0.05229532649362184,9.648023828927455e-06
483.6,1,9.224556452577238e-05,0.05470705585410001,5.046483250804416e-06
505.9,1,0.0001400765979835803,0.057584101300476906,8.066185008112666e-06
615.5,1,0.00015374260754295397,0.05355025572077305,8.232955949103637e-06
516.1,1,0.00010249507169530265,0.050463837062277216,5.172294597718174e-06
460.1,2,7.174655018671185e-05,0.05605857594996937,4.022009432790075e-06
613.8,1,1.3666009559373686e-05,0.019032241620536954,2.600947959225677e-07
565.4,1,0.0,0.018549213659284303,0.0
614.5,1,0.0,0.01648393356535704,0.0
628.2,1,0.0,0.01488960898717965,0.0
682.0,1,0.0,0.014595373084873785,0.0
687.0,1,0.0,0.014595373084873785,0.0
597.1,1,0.0,0.01670686304640488,0.0
623.5,1,0.0,0.015200752248690377,0.0
647.2,1,0.0,0.014616623813184551,0.0
670.5,1,0.0,0.015202642277298027,0.0
694.1,1,0.0,0.014595373084873785,0.0
716.8,1,0.0,0.01587155120449283,0.0
834.2,0,0.0,0.018453659593487656,0.0
1310.3,0,0.0,0.018453659593487656,0.0
1292.0,0,0.0,0.018453659593487656,0.0
1172.8,0,0.0,0.018453659593487656,0.0
1072.0,0,0.0,0.018453659593487656,0.0
1079.5,0,0.0,0.018453659593487656,0.0
1068.4,0,0.0,0.018453659593487656,0.0
940.7,0,0.0,0.018453659593487656,0.0
840.0,0,0.0,0.018453659593487656,0.0
863.1,0,0.0,0.018453659593487656,0.0
971.8,0,0.0,0.018453659593487656,0.0
931.3,0,0.0,0.018453659593487656,0.0
974.2,0,0.0,0.018453659593487656,0.0
806.4,0,0.0,0.018453659593487656,0.0
736.7,1,0.0,0.015602836577982861,0.0
804.7,0,0.0,0.018453659593487656,0.0
762.1,0,0.0,0.018292913074720533,0.0
672.4,2,0.0,0.015971791050206026,0.0
655.3,2,0.0,0.014849156423516797,0.0
506.3,2,0.0,0.02188996015973191,0.0
482.4,2,0.0,0.036201053725918704,0.0
578.4,2,3.4165023898434215e-06,0.005761677408786947,1.9684784636627456e-08
615.6,2,3.416502389843422e-05,0.03132535187512666,1.0702313954405634e-06
474.0,2,8.882906213592897e-05,0.030432144381899125,2.703258844229279e-06
394.9,3,8.541255974608554e-05,0.07736794670924929,6.608194370735718e-06
356.4,3,7.174655018671185e-05,0.10696242456328145,7.674184962021852e-06
284.5,3,4.4414531067964485e-05,0.2869857648367067,1.2746338168403458e-05
265.3,3,3.416502389843422e-05,0.40809037264945963,1.3942417334289715e-05
326.9,3,3.416502389843422e-05,0.14540391680509487,4.967728292572007e-06
320.7,2,5.1247535847651325e-05,0.17560729236886846,8.999441010782573e-06
303.5,2,7.516305257655528e-05,0.3286422867881309,2.470175748073564e-05
303.8,2,9.224556452577238e-05,0.3367485516446983,3.106356024970141e-05
365.1,2,0.00011616108125467634,0.17995158537006098,2.090337073007948e-05
326.9,3,0.00010249507169530265,0.19167297023590718,1.964553482638092e-05
377.0,3,0.00016399211471248423,0.10797690713409726,1.7707361341034136e-05
429.6,3,0.00013324359320389343,0.07071790318545922,9.422707524275647e-06
