iter,fitness,moved_station,old_cell,new_cell,layout,allowed_count
198,0.41261742332345064,36,1677,5904,"[7329 3016 1334 3497  688 2450 2189 2507 2160  815 6830 1327 2727 3517
  694 7108 2007 1235 6332 3717 3148 6978 4502 2355 2174 3239  875 1786
 4134 3438 3885  453 1176 2760 3938 1764 5904 2253 2925 6552]",981
199,0.4123592946916961,35,1764,1760,"[7329 3016 1334 3497  688 2450 2189 2507 2160  815 6830 1327 2727 3517
  694 7108 2007 1235 6332 3717 3148 6978 4502 2355 2174 3239  875 1786
 4134 3438 3885  453 1176 2760 3938 1760 5904 2253 2925 6552]",947
200,0.41182075268079144,19,3717,3931,"[7329 3016 1334 3497  688 2450 2189 2507 2160  815 6830 1327 2727 3517
  694 7108 2007 1235 6332 3931 3148 6978 4502 2355 2174 3239  875 1786
 4134 3438 3885  453 1176 2760 3938 1760 5904 2253 2925 6552]",960
201,0.41120128783644655,17,1235,1238,"[7329 3016 1334 3497  688 2450 2189 2507 2160  815 6830 1327 2727 3517
  694 7108 2007 1238 6332 3931 3148 6978 4502 2355 2174 3239  875 1786
 4134 3438 3885  453 1176 2760 3938 1760 5904 2253 2925 6552]",980
202,0.41229774417052645,30,3885,3740,"[7329 3016 1334 3497  688 2450 2189 2507 2160  815 6830 1327 2727 3517
  694 7108 2007 1238 6332 3931 3148 6978 4502 2355 2174 3239  875 1786
 4134 3438 3740  453 1176 2760 3938 1760 5904 2253 2925 6552]",1016
203,0.41012228454040645,0,7329,1884,"[1884 3016 1334 3497  688 2450 2189 2507 2160  815 6830 1327 2727 3517
  694 7108 2007 1238 6332 3931 3148 6978 4502 2355 2174 3239  875 1786
 4134 3438 3740  453 1176 2760 3938 1760 5904 2253 2925 6552]",955
204,0.4116681955785571,6,2189,2188,"[1884 3016 1334 3497  688 2450 2188 2507 2160  815 6830 1327 2727 3517
  694 7108 2007 1238 6332 3931 3148 6978 4502 2355 2174 3239  875 1786
 4134 3438 3740  453 1176 2760 3938 1760 5904 2253 2925 6552]",942
205,0.41142230804579083,10,6830,6901,"[1884 3016 1334 3497  688 2450 2188 2507 2160  815 6901 1327 2727 3517
  694 7108 2007 1238 6332 3931 3148 6978 4502 2355 2174 3239  875 1786
 4134 3438 3740  453 1176 2760 3938 1760 5904 2253 2925 6552]",924
206,0.4080269694968889,1,3016,2948,"[1884 2948 1334 3497  688 2450 2188 2507 2160  815 6901 1327 2727 3517
  694 7108 2007 1238 6332 3931 3148 6978 4502 2355 2174 3239  875 1786
 4134 3438 3740  453 1176 2760 3938 1760 5904 2253 2925 6552]",931
207,0.4095324731154386,1,2948,2875,"[1884 2875 1334 3497  688 2450 2188 2507 2160  815 6901 1327 2727 3517
  694 7108 2007 1238 6332 3931 3148 6978 4502 2355 2174 3239  875 1786
 4134 3438 3740  453 1176 2760 3938 1760 5904 2253 2925 6552]",931
208,0.4099484157462375,21,6978,7329,"[1884 2875 1334 3497  688 2450 2188 2507 2160  815 6901 1327 2727 3517
  694 7108 2007 1238 6332 3931 3148 7329 4502 2355 2174 3239  875 1786
 4134 3438 3740  453 1176 2760 3938 1760 5904 2253 2925 6552]",949
209,0.41022968205991783,19,3931,3929,"[1884 2875 1334 3497  688 2450 2188 2507 2160  815 6901 1327 2727 3517
  694 7108 2007 1238 6332 3929 3148 7329 4502 2355 2174 3239  875 1786
 4134 3438 3740  453 1176 2760 3938 1760 5904 2253 2925 6552]",953
210,0.41017491055545996,4,688,617,"[1884 2875 1334 3497  617 2450 2188 2507 2160  815 6901 1327 2727 3517
  694 7108 2007 1238 6332 3929 3148 7329 4502 2355 2174 3239  875 1786
 4134 3438 3740  453 1176 2760 3938 1760 5904 2253 2925 6552]",960
211,0.41035370187998943,36,5904,7122,"[1884 2875 1334 3497  617 2450 2188 2507 2160  815 6901 1327 2727 3517
  694 7108 2007 1238 6332 3929 3148 7329 4502 2355 2174 3239  875 1786
 4134 3438 3740  453 1176 2760 3938 1760 7122 2253 2925 6552]",954
212,0.40825813921965204,9,815,459,"[1884 2875 1334 3497  617 2450 2188 2507 2160  459 6901 1327 2727 3517
  694 7108 2007 1238 6332 3929 3148 7329 4502 2355 2174 3239  875 1786
 4134 3438 3740  453 1176 2760 3938 1760 7122 2253 2925 6552]",968
213,0.4085435008525478,19,3929,3717,"[1884 2875 1334 3497  617 2450 2188 2507 2160  459 6901 1327 2727 3517
  694 7108 2007 1238 6332 3717 3148 7329 4502 2355 2174 3239  875 1786
 4134 3438 3740  453 1176 2760 3938 1760 7122 2253 2925 6552]",954
214,0.40685383556047733,32,1176,1178,"[1884 2875 1334 3497  617 2450 2188 2507 2160  459 6901 1327 2727 3517
  694 7108 2007 1238 6332 3717 3148 7329 4502 2355 2174 3239  875 1786
 4134 3438 3740  453 1178 2760 3938 1760 7122 2253 2925 6552]",1000
215,0.4056494843056282,30,3740,3811,"[1884 2875 1334 3497  617 2450 2188 2507 2160  459 6901 1327 2727 3517
  694 7108 2007 1238 6332 3717 3148 7329 4502 2355 2174 3239  875 1786
 4134 3438 3811  453 1178 2760 3938 1760 7122 2253 2925 6552]",1012
216,0.4062609644550522,19,3717,3930,"[1884 2875 1334 3497  617 2450 2188 2507 2160  459 6901 1327 2727 3517
  694 7108 2007 1238 6332 3930 3148 7329 4502 2355 2174 3239  875 1786
 4134 3438 3811  453 1178 2760 3938 1760 7122 2253 2925 6552]",954
217,0.40681441888484837,30,3811,3883,"[1884 2875 1334 3497  617 2450 2188 2507 2160  459 6901 1327 2727 3517
  694 7108 2007 1238 6332 3930 3148 7329 4502 2355 2174 3239  875 1786
 4134 3438 3883  453 1178 2760 3938 1760 7122 2253 2925 6552]",1003
218,0.4075739817281081,8,2160,2302,"[1884 2875 1334 3497  617 2450 2188 2507 2302  459 6901 1327 2727 3517
  694 7108 2007 1238 6332 3930 3148 7329 4502 2355 2174 3239  875 1786
 4134 3438 3883  453 1178 2760 3938 1760 7122 2253 2925 6552]",958
219,0.4081332508075314,11,1327,1397,"[1884 2875 1334 3497  617 2450 2188 2507 2302  459 6901 1397 2727 3517
  694 7108 2007 1238 6332 3930 3148 7329 4502 2355 2174 3239  875 1786
 4134 3438 3883  453 1178 2760 3938 1760 7122 2253 2925 6552]",963
220,0.40684363851667416,14,694,553,"[1884 2875 1334 3497  617 2450 2188 2507 2302  459 6901 1397 2727 3517
  553 7108 2007 1238 6332 3930 3148 7329 4502 2355 2174 3239  875 1786
 4134 3438 3883  453 1178 2760 3938 1760 7122 2253 2925 6552]",967
221,0.4064543534995208,10,6901,6902,"[1884 2875 1334 3497  617 2450 2188 2507 2302  459 6902 1397 2727 3517
  553 7108 2007 1238 6332 3930 3148 7329 4502 2355 2174 3239  875 1786
 4134 3438 3883  453 1178 2760 3938 1760 7122 2253 2925 6552]",906
222,0.4062264378930961,23,2355,2284,"[1884 2875 1334 3497  617 2450 2188 2507 2302  459 6902 1397 2727 3517
  553 7108 2007 1238 6332 3930 3148 7329 4502 2284 2174 3239  875 1786
 4134 3438 3883  453 1178 2760 3938 1760 7122 2253 2925 6552]",935
223,0.40612016517125116,15,7108,7180,"[1884 2875 1334 3497  617 2450 2188 2507 2302  459 6902 1397 2727 3517
  553 7180 2007 1238 6332 3930 3148 7329 4502 2284 2174 3239  875 1786
 4134 3438 3883  453 1178 2760 3938 1760 7122 2253 2925 6552]",936
224,0.40520964098557044,19,3930,3929,"[1884 2875 1334 3497  617 2450 2188 2507 2302  459 6902 1397 2727 3517
  553 7180 2007 1238 6332 3929 3148 7329 4502 2284 2174 3239  875 1786
 4134 3438 3883  453 1178 2760 3938 1760 7122 2253 2925 6552]",942
225,0.4081708679381273,5,2450,912,"[1884 2875 1334 3497  617  912 2188 2507 2302  459 6902 1397 2727 3517
  553 7180 2007 1238 6332 3929 3148 7329 4502 2284 2174 3239  875 1786
 4134 3438 3883  453 1178 2760 3938 1760 7122 2253 2925 6552]",916
226,0.4076042274917225,29,3438,3507,"[1884 2875 1334 3497  617  912 2188 2507 2302  459 6902 1397 2727 3517
  553 7180 2007 1238 6332 3929 3148 7329 4502 2284 2174 3239  875 1786
 4134 3507 3883  453 1178 2760 3938 1760 7122 2253 2925 6552]",906
227,0.407928076382734,10,6902,6901,"[1884 2875 1334 3497  617  912 2188 2507 2302  459 6901 1397 2727 3517
  553 7180 2007 1238 6332 3929 3148 7329 4502 2284 2174 3239  875 1786
 4134 3507 3883  453 1178 2760 3938 1760 7122 2253 2925 6552]",897
228,0.407176351934832,8,2302,2301,"[1884 2875 1334 3497  617  912 2188 2507 2301  459 6901 1397 2727 3517
  553 7180 2007 1238 6332 3929 3148 7329 4502 2284 2174 3239  875 1786
 4134 3507 3883  453 1178 2760 3938 1760 7122 2253 2925 6552]",934
229,0.40753755056778096,13,3517,3590,"[1884 2875 1334 3497  617  912 2188 2507 2301  459 6901 1397 2727 3590
  553 7180 2007 1238 6332 3929 3148 7329 4502 2284 2174 3239  875 1786
 4134 3507 3883  453 1178 2760 3938 1760 7122 2253 2925 6552]",928
230,0.40746425673552855,22,4502,4361,"[1884 2875 1334 3497  617  912 2188 2507 2301  459 6901 1397 2727 3590
  553 7180 2007 1238 6332 3929 3148 7329 4361 2284 2174 3239  875 1786
 4134 3507 3883  453 1178 2760 3938 1760 7122 2253 2925 6552]",949
231,0.4066541359283222,3,3497,3354,"[1884 2875 1334 3354  617  912 2188 2507 2301  459 6901 1397 2727 3590
  553 7180 2007 1238 6332 3929 3148 7329 4361 2284 2174 3239  875 1786
 4134 3507 3883  453 1178 2760 3938 1760 7122 2253 2925 6552]",936
232,0.40833891071986794,1,2875,3016,"[1884 3016 1334 3354  617  912 2188 2507 2301  459 6901 1397 2727 3590
  553 7180 2007 1238 6332 3929 3148 7329 4361 2284 2174 3239  875 1786
 4134 3507 3883  453 1178 2760 3938 1760 7122 2253 2925 6552]",950
233,0.410672128863667,29,3507,3508,"[1884 3016 1334 3354  617  912 2188 2507 2301  459 6901 1397 2727 3590
  553 7180 2007 1238 6332 3929 3148 7329 4361 2284 2174 3239  875 1786
 4134 3508 3883  453 1178 2760 3938 1760 7122 2253 2925 6552]",917
234,0.40863546892165503,3,3354,3498,"[1884 3016 1334 3498  617  912 2188 2507 2301  459 6901 1397 2727 3590
  553 7180 2007 1238 6332 3929 3148 7329 4361 2284 2174 3239  875 1786
 4134 3508 3883  453 1178 2760 3938 1760 7122 2253 2925 6552]",947
235,0.40808922118740376,17,1238,1243,"[1884 3016 1334 3498  617  912 2188 2507 2301  459 6901 1397 2727 3590
  553 7180 2007 1243 6332 3929 3148 7329 4361 2284 2174 3239  875 1786
 4134 3508 3883  453 1178 2760 3938 1760 7122 2253 2925 6552]",1005
236,0.40847619303840005,20,3148,3219,"[1884 3016 1334 3498  617  912 2188 2507 2301  459 6901 1397 2727 3590
  553 7180 2007 1243 6332 3929 3219 7329 4361 2284 2174 3239  875 1786
 4134 3508 3883  453 1178 2760 3938 1760 7122 2253 2925 6552]",967
237,0.4096561718518079,8,2301,2520,"[1884 3016 1334 3498  617  912 2188 2507 2520  459 6901 1397 2727 3590
  553 7180 2007 1243 6332 3929 3219 7329 4361 2284 2174 3239  875 1786
 4134 3508 3883  453 1178 2760 3938 1760 7122 2253 2925 6552]",997
238,0.40933232296079636,10,6901,6902,"[1884 3016 1334 3498  617  912 2188 2507 2520  459 6902 1397 2727 3590
  553 7180 2007 1243 6332 3929 3219 7329 4361 2284 2174 3239  875 1786
 4134 3508 3883  453 1178 2760 3938 1760 7122 2253 2925 6552]",966
239,0.40953488641362223,0,1884,1876,"[1876 3016 1334 3498  617  912 2188 2507 2520  459 6902 1397 2727 3590
  553 7180 2007 1243 6332 3929 3219 7329 4361 2284 2174 3239  875 1786
 4134 3508 3883  453 1178 2760 3938 1760 7122 2253 2925 6552]",1013
240,0.40874608789167755,39,6552,884,"[1876 3016 1334 3498  617  912 2188 2507 2520  459 6902 1397 2727 3590
  553 7180 2007 1243 6332 3929 3219 7329 4361 2284 2174 3239  875 1786
 4134 3508 3883  453 1178 2760 3938 1760 7122 2253 2925  884]",961
241,0.40708599579462584,16,2007,6410,"[1876 3016 1334 3498  617  912 2188 2507 2520  459 6902 1397 2727 3590
  553 7180 6410 1243 6332 3929 3219 7329 4361 2284 2174 3239  875 1786
 4134 3508 3883  453 1178 2760 3938 1760 7122 2253 2925  884]",991
242,0.4072287330785268,25,3239,3167,"[1876 3016 1334 3498  617  912 2188 2507 2520  459 6902 1397 2727 3590
  553 7180 6410 1243 6332 3929 3219 7329 4361 2284 2174 3167  875 1786
 4134 3508 3883  453 1178 2760 3938 1760 7122 2253 2925  884]",999
243,0.40828110307370025,5,912,2148,"[1876 3016 1334 3498  617 2148 2188 2507 2520  459 6902 1397 2727 3590
  553 7180 6410 1243 6332 3929 3219 7329 4361 2284 2174 3167  875 1786
 4134 3508 3883  453 1178 2760 3938 1760 7122 2253 2925  884]",964
244,0.4082783134772332,13,3590,3518,"[1876 3016 1334 3498  617 2148 2188 2507 2520  459 6902 1397 2727 3518
  553 7180 6410 1243 6332 3929 3219 7329 4361 2284 2174 3167  875 1786
 4134 3508 3883  453 1178 2760 3938 1760 7122 2253 2925  884]",976
245,0.41150006437188424,2,1334,1050,"[1876 3016 1050 3498  617 2148 2188 2507 2520  459 6902 1397 2727 3518
  553 7180 6410 1243 6332 3929 3219 7329 4361 2284 2174 3167  875 1786
 4134 3508 3883  453 1178 2760 3938 1760 7122 2253 2925  884]",989
246,0.41266943119996,9,459,1743,"[1876 3016 1050 3498  617 2148 2188 2507 2520 1743 6902 1397 2727 3518
  553 7180 6410 1243 6332 3929 3219 7329 4361 2284 2174 3167  875 1786
 4134 3508 3883  453 1178 2760 3938 1760 7122 2253 2925  884]",967
247,0.41422593466876845,35,1760,1690,"[1876 3016 1050 3498  617 2148 2188 2507 2520 1743 6902 1397 2727 3518
  553 7180 6410 1243 6332 3929 3219 7329 4361 2284 2174 3167  875 1786
 4134 3508 3883  453 1178 2760 3938 1690 7122 2253 2925  884]",975
248,0.4143608079522011,19,3929,3930,"[1876 3016 1050 3498  617 2148 2188 2507 2520 1743 6902 1397 2727 3518
  553 7180 6410 1243 6332 3930 3219 7329 4361 2284 2174 3167  875 1786
 4134 3508 3883  453 1178 2760 3938 1690 7122 2253 2925  884]",952
249,0.41703379258310797,3,3498,3353,"[1876 3016 1050 3353  617 2148 2188 2507 2520 1743 6902 1397 2727 3518
  553 7180 6410 1243 6332 3930 3219 7329 4361 2284 2174 3167  875 1786
 4134 3508 3883  453 1178 2760 3938 1690 7122 2253 2925  884]",961
250,0.416732649463434,7,2507,2649,"[1876 3016 1050 3353  617 2148 2188 2649 2520 1743 6902 1397 2727 3518
  553 7180 6410 1243 6332 3930 3219 7329 4361 2284 2174 3167  875 1786
 4134 3508 3883  453 1178 2760 3938 1690 7122 2253 2925  884]",945
251,0.4165225157748825,33,2760,2759,"[1876 3016 1050 3353  617 2148 2188 2649 2520 1743 6902 1397 2727 3518
  553 7180 6410 1243 6332 3930 3219 7329 4361 2284 2174 3167  875 1786
 4134 3508 3883  453 1178 2759 3938 1690 7122 2253 2925  884]",996
252,0.416896960329312,26,875,876,"[1876 3016 1050 3353  617 2148 2188 2649 2520 1743 6902 1397 2727 3518
  553 7180 6410 1243 6332 3930 3219 7329 4361 2284 2174 3167  876 1786
 4134 3508 3883  453 1178 2759 3938 1690 7122 2253 2925  884]",979
253,0.41742863651913775,15,7180,7251,"[1876 3016 1050 3353  617 2148 2188 2649 2520 1743 6902 1397 2727 3518
  553 7251 6410 1243 6332 3930 3219 7329 4361 2284 2174 3167  876 1786
 4134 3508 3883  453 1178 2759 3938 1690 7122 2253 2925  884]",956
254,0.41630450657780316,30,3883,3739,"[1876 3016 1050 3353  617 2148 2188 2649 2520 1743 6902 1397 2727 3518
  553 7251 6410 1243 6332 3930 3219 7329 4361 2284 2174 3167  876 1786
 4134 3508 3739  453 1178 2759 3938 1690 7122 2253 2925  884]",1023
255,0.4151199084185381,31,453,387,"[1876 3016 1050 3353  617 2148 2188 2649 2520 1743 6902 1397 2727 3518
  553 7251 6410 1243 6332 3930 3219 7329 4361 2284 2174 3167  876 1786
 4134 3508 3739  387 1178 2759 3938 1690 7122 2253 2925  884]",981
256,0.4149712269903092,13,3518,3517,"[1876 3016 1050 3353  617 2148 2188 2649 2520 1743 6902 1397 2727 3517
  553 7251 6410 1243 6332 3930 3219 7329 4361 2284 2174 3167  876 1786
 4134 3508 3739  387 1178 2759 3938 1690 7122 2253 2925  884]",958
257,0.41428767176176207,4,617,547,"[1876 3016 1050 3353  547 2148 2188 2649 2520 1743 6902 1397 2727 3517
  553 7251 6410 1243 6332 3930 3219 7329 4361 2284 2174 3167  876 1786
 4134 3508 3739  387 1178 2759 3938 1690 7122 2253 2925  884]",990
258,0.4151791409296588,37,2253,2110,"[1876 3016 1050 3353  547 2148 2188 2649 2520 1743 6902 1397 2727 3517
  553 7251 6410 1243 6332 3930 3219 7329 4361 2284 2174 3167  876 1786
 4134 3508 3739  387 1178 2759 3938 1690 7122 2110 2925  884]",976
259,0.41715233244284255,19,3930,3713,"[1876 3016 1050 3353  547 2148 2188 2649 2520 1743 6902 1397 2727 3517
  553 7251 6410 1243 6332 3713 3219 7329 4361 2284 2174 3167  876 1786
 4134 3508 3739  387 1178 2759 3938 1690 7122 2110 2925  884]",984
260,0.41703368802382856,15,7251,7181,"[1876 3016 1050 3353  547 2148 2188 2649 2520 1743 6902 1397 2727 3517
  553 7181 6410 1243 6332 3713 3219 7329 4361 2284 2174 3167  876 1786
 4134 3508 3739  387 1178 2759 3938 1690 7122 2110 2925  884]",986
261,0.4165114520027575,33,2759,450,"[1876 3016 1050 3353  547 2148 2188 2649 2520 1743 6902 1397 2727 3517
  553 7181 6410 1243 6332 3713 3219 7329 4361 2284 2174 3167  876 1786
 4134 3508 3739  387 1178  450 3938 1690 7122 2110 2925  884]",1032
262,0.4156375086206041,35,1690,1762,"[1876 3016 1050 3353  547 2148 2188 2649 2520 1743 6902 1397 2727 3517
  553 7181 6410 1243 6332 3713 3219 7329 4361 2284 2174 3167  876 1786
 4134 3508 3739  387 1178  450 3938 1762 7122 2110 2925  884]",1051
263,0.41543492574772156,10,6902,6831,"[1876 3016 1050 3353  547 2148 2188 2649 2520 1743 6831 1397 2727 3517
  553 7181 6410 1243 6332 3713 3219 7329 4361 2284 2174 3167  876 1786
 4134 3508 3739  387 1178  450 3938 1762 7122 2110 2925  884]",1017
264,0.41570703975194623,8,2520,2376,"[1876 3016 1050 3353  547 2148 2188 2649 2376 1743 6831 1397 2727 3517
  553 7181 6410 1243 6332 3713 3219 7329 4361 2284 2174 3167  876 1786
 4134 3508 3739  387 1178  450 3938 1762 7122 2110 2925  884]",1051
265,0.4155594969604262,34,3938,3940,"[1876 3016 1050 3353  547 2148 2188 2649 2376 1743 6831 1397 2727 3517
  553 7181 6410 1243 6332 3713 3219 7329 4361 2284 2174 3167  876 1786
 4134 3508 3739  387 1178  450 3940 1762 7122 2110 2925  884]",1040
266,0.41709068954995016,30,3739,3740,"[1876 3016 1050 3353  547 2148 2188 2649 2376 1743 6831 1397 2727 3517
  553 7181 6410 1243 6332 3713 3219 7329 4361 2284 2174 3167  876 1786
 4134 3508 3740  387 1178  450 3940 1762 7122 2110 2925  884]",1088
267,0.4162261613292179,1,3016,3017,"[1876 3017 1050 3353  547 2148 2188 2649 2376 1743 6831 1397 2727 3517
  553 7181 6410 1243 6332 3713 3219 7329 4361 2284 2174 3167  876 1786
 4134 3508 3740  387 1178  450 3940 1762 7122 2110 2925  884]",1020
268,0.4158792021315669,22,4361,4290,"[1876 3017 1050 3353  547 2148 2188 2649 2376 1743 6831 1397 2727 3517
  553 7181 6410 1243 6332 3713 3219 7329 4290 2284 2174 3167  876 1786
 4134 3508 3740  387 1178  450 3940 1762 7122 2110 2925  884]",1072
269,0.41730897754969437,17,1243,2692,"[1876 3017 1050 3353  547 2148 2188 2649 2376 1743 6831 1397 2727 3517
  553 7181 6410 2692 6332 3713 3219 7329 4290 2284 2174 3167  876 1786
 4134 3508 3740  387 1178  450 3940 1762 7122 2110 2925  884]",1010
270,0.41771930484255526,9,1743,3746,"[1876 3017 1050 3353  547 2148 2188 2649 2376 3746 6831 1397 2727 3517
  553 7181 6410 2692 6332 3713 3219 7329 4290 2284 2174 3167  876 1786
 4134 3508 3740  387 1178  450 3940 1762 7122 2110 2925  884]",984
271,0.4167656750593334,25,3167,3026,"[1876 3017 1050 3353  547 2148 2188 2649 2376 3746 6831 1397 2727 3517
  553 7181 6410 2692 6332 3713 3219 7329 4290 2284 2174 3026  876 1786
 4134 3508 3740  387 1178  450 3940 1762 7122 2110 2925  884]",1002
272,0.4163553590793285,27,1786,1787,"[1876 3017 1050 3353  547 2148 2188 2649 2376 3746 6831 1397 2727 3517
  553 7181 6410 2692 6332 3713 3219 7329 4290 2284 2174 3026  876 1787
 4134 3508 3740  387 1178  450 3940 1762 7122 2110 2925  884]",940
273,0.4161856679049113,16,6410,1308,"[1876 3017 1050 3353  547 2148 2188 2649 2376 3746 6831 1397 2727 3517
  553 7181 1308 2692 6332 3713 3219 7329 4290 2284 2174 3026  876 1787
 4134 3508 3740  387 1178  450 3940 1762 7122 2110 2925  884]",975
274,0.4158652078292344,31,387,1743,"[1876 3017 1050 3353  547 2148 2188 2649 2376 3746 6831 1397 2727 3517
  553 7181 1308 2692 6332 3713 3219 7329 4290 2284 2174 3026  876 1787
 4134 3508 3740 1743 1178  450 3940 1762 7122 2110 2925  884]",976
275,0.41526971714424793,20,3219,3218,"[1876 3017 1050 3353  547 2148 2188 2649 2376 3746 6831 1397 2727 3517
  553 7181 1308 2692 6332 3713 3218 7329 4290 2284 2174 3026  876 1787
 4134 3508 3740 1743 1178  450 3940 1762 7122 2110 2925  884]",944
276,0.4156266244476051,28,4134,4205,"[1876 3017 1050 3353  547 2148 2188 2649 2376 3746 6831 1397 2727 3517
  553 7181 1308 2692 6332 3713 3218 7329 4290 2284 2174 3026  876 1787
 4205 3508 3740 1743 1178  450 3940 1762 7122 2110 2925  884]",1014
277,0.4162219891579545,20,3218,3219,"[1876 3017 1050 3353  547 2148 2188 2649 2376 3746 6831 1397 2727 3517
  553 7181 1308 2692 6332 3713 3219 7329 4290 2284 2174 3026  876 1787
 4205 3508 3740 1743 1178  450 3940 1762 7122 2110 2925  884]",938
278,0.4157105286310702,34,3940,3868,"[1876 3017 1050 3353  547 2148 2188 2649 2376 3746 6831 1397 2727 3517
  553 7181 1308 2692 6332 3713 3219 7329 4290 2284 2174 3026  876 1787
 4205 3508 3740 1743 1178  450 3868 1762 7122 2110 2925  884]",956
279,0.4161888209683231,32,1178,1175,"[1876 3017 1050 3353  547 2148 2188 2649 2376 3746 6831 1397 2727 3517
  553 7181 1308 2692 6332 3713 3219 7329 4290 2284 2174 3026  876 1787
 4205 3508 3740 1743 1175  450 3868 1762 7122 2110 2925  884]",991
280,0.41703588573819667,25,3026,3239,"[1876 3017 1050 3353  547 2148 2188 2649 2376 3746 6831 1397 2727 3517
  553 7181 1308 2692 6332 3713 3219 7329 4290 2284 2174 3239  876 1787
 4205 3508 3740 1743 1175  450 3868 1762 7122 2110 2925  884]",1022
281,0.41615519712425786,37,2110,2253,"[1876 3017 1050 3353  547 2148 2188 2649 2376 3746 6831 1397 2727 3517
  553 7181 1308 2692 6332 3713 3219 7329 4290 2284 2174 3239  876 1787
 4205 3508 3740 1743 1175  450 3868 1762 7122 2253 2925  884]",1003
282,0.4165068661326864,2,1050,1049,"[1876 3017 1049 3353  547 2148 2188 2649 2376 3746 6831 1397 2727 3517
  553 7181 1308 2692 6332 3713 3219 7329 4290 2284 2174 3239  876 1787
 4205 3508 3740 1743 1175  450 3868 1762 7122 2253 2925  884]",1015
283,0.41651614386127805,33,450,453,"[1876 3017 1049 3353  547 2148 2188 2649 2376 3746 6831 1397 2727 3517
  553 7181 1308 2692 6332 3713 3219 7329 4290 2284 2174 3239  876 1787
 4205 3508 3740 1743 1175  453 3868 1762 7122 2253 2925  884]",1002
284,0.41703888140600903,27,1787,1858,"[1876 3017 1049 3353  547 2148 2188 2649 2376 3746 6831 1397 2727 3517
  553 7181 1308 2692 6332 3713 3219 7329 4290 2284 2174 3239  876 1858
 4205 3508 3740 1743 1175  453 3868 1762 7122 2253 2925  884]",983
285,0.41726735485194644,7,2649,2507,"[1876 3017 1049 3353  547 2148 2188 2507 2376 3746 6831 1397 2727 3517
  553 7181 1308 2692 6332 3713 3219 7329 4290 2284 2174 3239  876 1858
 4205 3508 3740 1743 1175  453 3868 1762 7122 2253 2925  884]",991
286,0.4119771288852194,29,3508,3578,"[1876 3017 1049 3353  547 2148 2188 2507 2376 3746 6831 1397 2727 3517
  553 7181 1308 2692 6332 3713 3219 7329 4290 2284 2174 3239  876 1858
 4205 3578 3740 1743 1175  453 3868 1762 7122 2253 2925  884]",974
287,0.41166633321181545,30,3740,3882,"[1876 3017 1049 3353  547 2148 2188 2507 2376 3746 6831 1397 2727 3517
  553 7181 1308 2692 6332 3713 3219 7329 4290 2284 2174 3239  876 1858
 4205 3578 3882 1743 1175  453 3868 1762 7122 2253 2925  884]",998
288,0.41602376158972154,12,2727,2797,"[1876 3017 1049 3353  547 2148 2188 2507 2376 3746 6831 1397 2797 3517
  553 7181 1308 2692 6332 3713 3219 7329 4290 2284 2174 3239  876 1858
 4205 3578 3882 1743 1175  453 3868 1762 7122 2253 2925  884]",949
289,0.4184593926797886,29,3578,3648,"[1876 3017 1049 3353  547 2148 2188 2507 2376 3746 6831 1397 2797 3517
  553 7181 1308 2692 6332 3713 3219 7329 4290 2284 2174 3239  876 1858
 4205 3648 3882 1743 1175  453 3868 1762 7122 2253 2925  884]",958
290,0.4186108311427344,17,2692,2758,"[1876 3017 1049 3353  547 2148 2188 2507 2376 3746 6831 1397 2797 3517
  553 7181 1308 2758 6332 3713 3219 7329 4290 2284 2174 3239  876 1858
 4205 3648 3882 1743 1175  453 3868 1762 7122 2253 2925  884]",1015
291,0.4191972669123638,8,2376,2520,"[1876 3017 1049 3353  547 2148 2188 2507 2520 3746 6831 1397 2797 3517
  553 7181 1308 2758 6332 3713 3219 7329 4290 2284 2174 3239  876 1858
 4205 3648 3882 1743 1175  453 3868 1762 7122 2253 2925  884]",985
292,0.41894318548879783,18,6332,6116,"[1876 3017 1049 3353  547 2148 2188 2507 2520 3746 6831 1397 2797 3517
  553 7181 1308 2758 6116 3713 3219 7329 4290 2284 2174 3239  876 1858
 4205 3648 3882 1743 1175  453 3868 1762 7122 2253 2925  884]",1011
293,0.41856402908338,17,2758,2762,"[1876 3017 1049 3353  547 2148 2188 2507 2520 3746 6831 1397 2797 3517
  553 7181 1308 2762 6116 3713 3219 7329 4290 2284 2174 3239  876 1858
 4205 3648 3882 1743 1175  453 3868 1762 7122 2253 2925  884]",1003
294,0.4197783287054117,1,3017,3016,"[1876 3016 1049 3353  547 2148 2188 2507 2520 3746 6831 1397 2797 3517
  553 7181 1308 2762 6116 3713 3219 7329 4290 2284 2174 3239  876 1858
 4205 3648 3882 1743 1175  453 3868 1762 7122 2253 2925  884]",957
295,0.41941724538313335,6,2188,2259,"[1876 3016 1049 3353  547 2148 2259 2507 2520 3746 6831 1397 2797 3517
  553 7181 1308 2762 6116 3713 3219 7329 4290 2284 2174 3239  876 1858
 4205 3648 3882 1743 1175  453 3868 1762 7122 2253 2925  884]",957
296,0.42178072319374954,29,3648,3508,"[1876 3016 1049 3353  547 2148 2259 2507 2520 3746 6831 1397 2797 3517
  553 7181 1308 2762 6116 3713 3219 7329 4290 2284 2174 3239  876 1858
 4205 3508 3882 1743 1175  453 3868 1762 7122 2253 2925  884]",942
